mode,cyc,xnor_B,xnor_Y,Q,and4_X
"I4eq_d04_@2,6,10,14",78,1,0,0,0
"I4eq_d04_@2,6,10,14",79,1,0,0,0
"I4eq_d04_@2,6,10,14",80,1,0,0,0
"I4eq_d04_@2,6,10,14",81,1,0,0,0
"I4eq_d04_@2,6,10,14",82,1,0,0,0
"I4eq_d04_@2,6,10,14",83,1,0,0,0
"I4eq_d04_@2,6,10,14",84,1,0,0,0
"I4eq_d04_@2,6,10,14",85,1,0,0,0
"I4eq_d04_@2,6,10,14",86,1,0,0,0
"I4eq_d04_@2,6,10,14",87,1,0,0,0
"I4eq_d04_@2,6,10,14",88,1,0,0,0
"I4eq_d04_@2,6,10,14",89,1,0,0,0
"I4eq_d04_@2,6,10,14",90,1,0,0,0
"I4eq_d04_@2,6,10,14",91,1,0,0,0
"I4eq_d04_@2,6,10,14",92,1,0,0,0
"I4eq_d04_@2,6,10,14",93,1,0,0,0
"I4eq_d04_@2,6,10,14",94,1,0,0,0
"I4eq_d04_@2,6,10,14",95,1,0,0,0
"I4eq_d04_@2,6,10,14",96,1,0,0,0
"I4eq_d04_@2,6,10,14",97,1,0,0,0
"I4eq_d04_@2,6,10,14",98,1,0,0,0
"I4eq_d04_@2,6,10,14",99,1,0,0,0
"I4eq_d04_@2,6,10,14",100,1,0,0,0
"I4eq_d04_@2,6,10,14",101,1,0,0,0
"I4eq_d04_@2,6,10,14",102,1,0,0,0
"I4eq_d04_@2,6,10,14",103,1,0,0,0
"I4eq_d04_@2,6,10,14",104,1,0,0,0
"I4eq_d04_@2,6,10,14",105,1,0,0,0
"I4eq_d04_@2,6,10,14",106,1,0,0,0
"I4eq_d04_@2,6,10,14",107,1,0,0,0
"I4eq_d04_@2,6,10,14",108,1,0,0,0
"I4eq_d04_@2,6,10,14",109,1,0,0,0
"I4eq_d04_@2,6,10,14",110,1,0,0,0
"I4eq_d04_@2,6,10,14",111,1,0,0,0
"I4eq_d04_@2,6,10,14",112,1,0,0,0
"I4eq_d04_@2,6,10,14",113,1,0,0,0
"I4eq_d04_@2,6,10,14",114,1,0,0,0
"I4eq_d04_@2,6,10,14",115,1,0,0,0
"I4eq_d04_@2,6,10,14",116,1,0,0,0
"I4eq_d04_@2,6,10,14",117,1,0,0,0
"I4eq_d04_@2,6,10,14",118,1,0,0,0
"I4eq_d04_@2,6,10,14",119,1,0,0,0
"I4eq_d04_@2,6,10,14",120,1,0,0,0
"I4eq_d05_@2,7,12,17",0,1,0,0,0
"I4eq_d05_@2,7,12,17",1,1,0,0,0
"I4eq_d05_@2,7,12,17",2,1,0,0,0
"I4eq_d05_@2,7,12,17",3,1,0,0,0
"I4eq_d05_@2,7,12,17",4,1,0,0,0
"I4eq_d05_@2,7,12,17",5,1,0,0,0
"I4eq_d05_@2,7,12,17",6,1,0,0,0
"I4eq_d05_@2,7,12,17",7,1,0,0,0
"I4eq_d05_@2,7,12,17",8,1,0,0,0
"I4eq_d05_@2,7,12,17",9,1,0,0,0
"I4eq_d05_@2,7,12,17",10,1,0,0,0
"I4eq_d05_@2,7,12,17",11,1,0,0,0
"I4eq_d05_@2,7,12,17",12,1,0,0,0
"I4eq_d05_@2,7,12,17",13,1,0,0,0
"I4eq_d05_@2,7,12,17",14,1,0,0,0
"I4eq_d05_@2,7,12,17",15,1,0,0,0
"I4eq_d05_@2,7,12,17",16,1,0,0,0
"I4eq_d05_@2,7,12,17",17,1,0,0,0
"I4eq_d05_@2,7,12,17",18,1,0,0,0
"I4eq_d05_@2,7,12,17",19,1,0,0,0
"I4eq_d05_@2,7,12,17",20,1,0,0,0
"I4eq_d05_@2,7,12,17",21,1,0,0,0
"I4eq_d05_@2,7,12,17",22,1,0,0,0
"I4eq_d05_@2,7,12,17",23,1,0,0,0
"I4eq_d05_@2,7,12,17",24,1,0,0,0
"I4eq_d05_@2,7,12,17",25,1,0,0,0
"I4eq_d05_@2,7,12,17",26,1,0,0,0
"I4eq_d05_@2,7,12,17",27,1,0,0,0
"I4eq_d05_@2,7,12,17",28,1,0,0,0
"I4eq_d05_@2,7,12,17",29,1,0,0,0
"I4eq_d05_@2,7,12,17",30,1,0,0,0
"I4eq_d05_@2,7,12,17",31,1,0,0,0
"I4eq_d05_@2,7,12,17",32,1,0,0,0
"I4eq_d05_@2,7,12,17",33,1,0,0,0
"I4eq_d05_@2,7,12,17",34,1,0,0,0
"I4eq_d05_@2,7,12,17",35,1,0,0,0
"I4eq_d05_@2,7,12,17",36,1,0,0,0
"I4eq_d05_@2,7,12,17",37,1,0,0,0
"I4eq_d05_@2,7,12,17",38,1,0,0,0
"I4eq_d05_@2,7,12,17",39,1,0,0,0
"I4eq_d05_@2,7,12,17",40,1,0,0,0
"I4eq_d05_@2,7,12,17",41,1,0,0,0
"I4eq_d05_@2,7,12,17",42,1,0,0,0
"I4eq_d05_@2,7,12,17",43,1,0,0,0
"I4eq_d05_@2,7,12,17",44,1,0,0,0
"I4eq_d05_@2,7,12,17",45,1,0,0,0
"I4eq_d05_@2,7,12,17",46,1,0,0,0
"I4eq_d05_@2,7,12,17",47,1,0,0,0
"I4eq_d05_@2,7,12,17",48,1,0,0,0
"I4eq_d05_@2,7,12,17",49,1,0,0,0
"I4eq_d05_@2,7,12,17",50,1,0,0,0
"I4eq_d05_@2,7,12,17",51,1,0,0,0
"I4eq_d05_@2,7,12,17",52,1,0,0,0
"I4eq_d05_@2,7,12,17",53,1,0,0,0
"I4eq_d05_@2,7,12,17",54,1,0,0,0
"I4eq_d05_@2,7,12,17",55,1,0,0,0
"I4eq_d05_@2,7,12,17",56,1,0,0,0
"I4eq_d05_@2,7,12,17",57,1,0,0,0
"I4eq_d05_@2,7,12,17",58,1,0,0,0
"I4eq_d05_@2,7,12,17",59,1,0,0,0
"I4eq_d05_@2,7,12,17",60,1,0,0,0
"I4eq_d05_@2,7,12,17",61,1,0,0,0
"I4eq_d05_@2,7,12,17",62,1,0,0,0
"I4eq_d05_@2,7,12,17",63,1,0,0,0
"I4eq_d05_@2,7,12,17",64,1,0,0,0
"I4eq_d05_@2,7,12,17",65,1,0,0,0
"I4eq_d05_@2,7,12,17",66,1,0,0,0
"I4eq_d05_@2,7,12,17",67,1,0,0,0
"I4eq_d05_@2,7,12,17",68,1,0,0,0
"I4eq_d05_@2,7,12,17",69,1,0,0,0
"I4eq_d05_@2,7,12,17",70,1,0,0,0
"I4eq_d05_@2,7,12,17",71,1,0,0,0
"I4eq_d05_@2,7,12,17",72,1,0,0,0
"I4eq_d05_@2,7,12,17",73,1,0,0,0
"I4eq_d05_@2,7,12,17",74,1,0,0,0
"I4eq_d05_@2,7,12,17",75,1,0,0,0
"I4eq_d05_@2,7,12,17",76,1,0,0,0
"I4eq_d05_@2,7,12,17",77,1,0,0,0
"I4eq_d05_@2,7,12,17",78,1,0,0,0
"I4eq_d05_@2,7,12,17",79,1,0,0,0
"I4eq_d05_@2,7,12,17",80,1,0,0,0
"I4eq_d05_@2,7,12,17",81,1,0,0,0
"I4eq_d05_@2,7,12,17",82,1,0,0,0
"I4eq_d05_@2,7,12,17",83,1,0,0,0
"I4eq_d05_@2,7,12,17",84,1,0,0,0
"I4eq_d05_@2,7,12,17",85,1,0,0,0
"I4eq_d05_@2,7,12,17",86,1,0,0,0
"I4eq_d05_@2,7,12,17",87,1,0,0,0
"I4eq_d05_@2,7,12,17",88,1,0,0,0
"I4eq_d05_@2,7,12,17",89,1,0,0,0
"I4eq_d05_@2,7,12,17",90,1,0,0,0
"I4eq_d05_@2,7,12,17",91,1,0,0,0
"I4eq_d05_@2,7,12,17",92,1,0,0,0
"I4eq_d05_@2,7,12,17",93,1,0,0,0
"I4eq_d05_@2,7,12,17",94,1,0,0,0
"I4eq_d05_@2,7,12,17",95,1,0,0,0
"I4eq_d05_@2,7,12,17",96,1,0,0,0
"I4eq_d05_@2,7,12,17",97,1,0,0,0
"I4eq_d05_@2,7,12,17",98,1,0,0,0
"I4eq_d05_@2,7,12,17",99,1,0,0,0
"I4eq_d05_@2,7,12,17",100,1,0,0,0
"I4eq_d05_@2,7,12,17",101,1,0,0,0
"I4eq_d05_@2,7,12,17",102,1,0,0,0
"I4eq_d05_@2,7,12,17",103,1,0,0,0
"I4eq_d05_@2,7,12,17",104,1,0,0,0
"I4eq_d05_@2,7,12,17",105,1,0,0,0
"I4eq_d05_@2,7,12,17",106,1,0,0,0
"I4eq_d05_@2,7,12,17",107,1,0,0,0
"I4eq_d05_@2,7,12,17",108,1,0,0,0
"I4eq_d05_@2,7,12,17",109,1,0,0,0
"I4eq_d05_@2,7,12,17",110,1,0,0,0
"I4eq_d05_@2,7,12,17",111,1,0,0,0
"I4eq_d05_@2,7,12,17",112,1,0,0,0
"I4eq_d05_@2,7,12,17",113,1,0,0,0
"I4eq_d05_@2,7,12,17",114,1,0,0,0
"I4eq_d05_@2,7,12,17",115,1,0,0,0
"I4eq_d05_@2,7,12,17",116,1,0,0,0
"I4eq_d05_@2,7,12,17",117,1,0,0,0
"I4eq_d05_@2,7,12,17",118,1,0,0,0
"I4eq_d05_@2,7,12,17",119,1,0,0,0
"I4eq_d05_@2,7,12,17",120,1,0,0,0
"I4eq_d06_@2,8,14,20",0,1,0,0,0
"I4eq_d06_@2,8,14,20",1,1,0,0,0
"I4eq_d06_@2,8,14,20",2,1,0,0,0
"I4eq_d06_@2,8,14,20",3,1,0,0,0
"I4eq_d06_@2,8,14,20",4,1,0,0,0
"I4eq_d06_@2,8,14,20",5,1,0,0,0
"I4eq_d06_@2,8,14,20",6,1,0,0,0
"I4eq_d06_@2,8,14,20",7,1,0,0,0
"I4eq_d06_@2,8,14,20",8,1,0,0,0
"I4eq_d06_@2,8,14,20",9,1,0,0,0
"I4eq_d06_@2,8,14,20",10,1,0,0,0
"I4eq_d06_@2,8,14,20",11,1,0,0,0
"I4eq_d06_@2,8,14,20",12,1,0,0,0
"I4eq_d06_@2,8,14,20",13,1,0,0,0
"I4eq_d06_@2,8,14,20",14,1,0,0,0
"I4eq_d06_@2,8,14,20",15,1,0,0,0
"I4eq_d06_@2,8,14,20",16,1,0,0,0
"I4eq_d06_@2,8,14,20",17,1,0,0,0
"I4eq_d06_@2,8,14,20",18,1,0,0,0
"I4eq_d06_@2,8,14,20",19,1,0,0,0
"I4eq_d06_@2,8,14,20",20,1,0,0,0
"I4eq_d06_@2,8,14,20",21,1,0,0,0
"I4eq_d06_@2,8,14,20",22,1,0,0,0
"I4eq_d06_@2,8,14,20",23,1,0,0,0
"I4eq_d06_@2,8,14,20",24,1,0,0,0
"I4eq_d06_@2,8,14,20",25,1,0,0,0
"I4eq_d06_@2,8,14,20",26,1,0,0,0
"I4eq_d06_@2,8,14,20",27,1,0,0,0
"I4eq_d06_@2,8,14,20",28,1,0,0,0
"I4eq_d06_@2,8,14,20",29,1,0,0,0
"I4eq_d06_@2,8,14,20",30,1,0,0,0
"I4eq_d06_@2,8,14,20",31,1,0,0,0
"I4eq_d06_@2,8,14,20",32,1,0,0,0
"I4eq_d06_@2,8,14,20",33,1,0,0,0
"I4eq_d06_@2,8,14,20",34,1,0,0,0
"I4eq_d06_@2,8,14,20",35,1,0,0,0
"I4eq_d06_@2,8,14,20",36,1,0,0,0
"I4eq_d06_@2,8,14,20",37,1,0,0,0
"I4eq_d06_@2,8,14,20",38,1,0,0,0
"I4eq_d06_@2,8,14,20",39,1,0,0,0
"I4eq_d06_@2,8,14,20",40,1,0,0,0
"I4eq_d06_@2,8,14,20",41,1,0,0,0
"I4eq_d06_@2,8,14,20",42,1,0,0,0
"I4eq_d06_@2,8,14,20",43,1,0,0,0
"I4eq_d06_@2,8,14,20",44,1,0,0,0
"I4eq_d06_@2,8,14,20",45,1,0,0,0
"I4eq_d06_@2,8,14,20",46,1,0,0,0
"I4eq_d06_@2,8,14,20",47,1,0,0,0
"I4eq_d06_@2,8,14,20",48,1,0,0,0
"I4eq_d06_@2,8,14,20",49,1,0,0,0
"I4eq_d06_@2,8,14,20",50,1,0,0,0
"I4eq_d06_@2,8,14,20",51,1,0,0,0
"I4eq_d06_@2,8,14,20",52,1,0,0,0
"I4eq_d06_@2,8,14,20",53,1,0,0,0
"I4eq_d06_@2,8,14,20",54,1,0,0,0
"I4eq_d06_@2,8,14,20",55,1,0,0,0
"I4eq_d06_@2,8,14,20",56,1,0,0,0
"I4eq_d06_@2,8,14,20",57,1,0,0,0
"I4eq_d06_@2,8,14,20",58,1,0,0,0
"I4eq_d06_@2,8,14,20",59,1,0,0,0
"I4eq_d06_@2,8,14,20",60,1,0,0,0
"I4eq_d06_@2,8,14,20",61,1,0,0,0
"I4eq_d06_@2,8,14,20",62,1,0,0,0
"I4eq_d06_@2,8,14,20",63,1,0,0,0
"I4eq_d06_@2,8,14,20",64,1,0,0,0
"I4eq_d06_@2,8,14,20",65,1,0,0,0
"I4eq_d06_@2,8,14,20",66,1,0,0,0
"I4eq_d06_@2,8,14,20",67,1,0,0,0
"I4eq_d06_@2,8,14,20",68,1,0,0,0
"I4eq_d06_@2,8,14,20",69,1,0,0,0
"I4eq_d06_@2,8,14,20",70,1,0,0,0
"I4eq_d06_@2,8,14,20",71,1,0,0,0
"I4eq_d06_@2,8,14,20",72,1,0,0,0
"I4eq_d06_@2,8,14,20",73,1,0,0,0
"I4eq_d06_@2,8,14,20",74,1,0,0,0
"I4eq_d06_@2,8,14,20",75,1,0,0,0
"I4eq_d06_@2,8,14,20",76,1,0,0,0
"I4eq_d06_@2,8,14,20",77,1,0,0,0
"I4eq_d06_@2,8,14,20",78,1,0,0,0
"I4eq_d06_@2,8,14,20",79,1,0,0,0
"I4eq_d06_@2,8,14,20",80,1,0,0,0
"I4eq_d06_@2,8,14,20",81,1,0,0,0
"I4eq_d06_@2,8,14,20",82,1,0,0,0
"I4eq_d06_@2,8,14,20",83,1,0,0,0
"I4eq_d06_@2,8,14,20",84,1,0,0,0
"I4eq_d06_@2,8,14,20",85,1,0,0,0
"I4eq_d06_@2,8,14,20",86,1,0,0,0
"I4eq_d06_@2,8,14,20",87,1,0,0,0
"I4eq_d06_@2,8,14,20",88,1,0,0,0
"I4eq_d06_@2,8,14,20",89,1,0,0,0
"I4eq_d06_@2,8,14,20",90,1,0,0,0
"I4eq_d06_@2,8,14,20",91,1,0,0,0
"I4eq_d06_@2,8,14,20",92,1,0,0,0
"I4eq_d06_@2,8,14,20",93,1,0,0,0
"I4eq_d06_@2,8,14,20",94,1,0,0,0
"I4eq_d06_@2,8,14,20",95,1,0,0,0
"I4eq_d06_@2,8,14,20",96,1,0,0,0
"I4eq_d06_@2,8,14,20",97,1,0,0,0
"I4eq_d06_@2,8,14,20",98,1,0,0,0
"I4eq_d06_@2,8,14,20",99,1,0,0,0
"I4eq_d06_@2,8,14,20",100,1,0,0,0
"I4eq_d06_@2,8,14,20",101,1,0,0,0
"I4eq_d06_@2,8,14,20",102,1,0,0,0
"I4eq_d06_@2,8,14,20",103,1,0,0,0
"I4eq_d06_@2,8,14,20",104,1,0,0,0
"I4eq_d06_@2,8,14,20",105,1,0,0,0
"I4eq_d06_@2,8,14,20",106,1,0,0,0
"I4eq_d06_@2,8,14,20",107,1,0,0,0
"I4eq_d06_@2,8,14,20",108,1,0,0,0
"I4eq_d06_@2,8,14,20",109,1,0,0,0
"I4eq_d06_@2,8,14,20",110,1,0,0,0
"I4eq_d06_@2,8,14,20",111,1,0,0,0
"I4eq_d06_@2,8,14,20",112,1,0,0,0
"I4eq_d06_@2,8,14,20",113,1,0,0,0
"I4eq_d06_@2,8,14,20",114,1,0,0,0
"I4eq_d06_@2,8,14,20",115,1,0,0,0
"I4eq_d06_@2,8,14,20",116,1,0,0,0
"I4eq_d06_@2,8,14,20",117,1,0,0,0
"I4eq_d06_@2,8,14,20",118,1,0,0,0
"I4eq_d06_@2,8,14,20",119,1,0,0,0
"I4eq_d06_@2,8,14,20",120,1,0,0,0
"I4eq_d07_@2,9,16,23",0,1,0,0,0
"I4eq_d07_@2,9,16,23",1,1,0,0,0
"I4eq_d07_@2,9,16,23",2,1,0,0,0
"I4eq_d07_@2,9,16,23",3,1,0,0,0
"I4eq_d07_@2,9,16,23",4,1,0,0,0
"I4eq_d07_@2,9,16,23",5,1,0,0,0
"I4eq_d07_@2,9,16,23",6,1,0,0,0
"I4eq_d07_@2,9,16,23",7,1,0,0,0
"I4eq_d07_@2,9,16,23",8,1,0,0,0
"I4eq_d07_@2,9,16,23",9,1,0,0,0
"I4eq_d07_@2,9,16,23",10,1,0,0,0
"I4eq_d07_@2,9,16,23",11,1,0,0,0
"I4eq_d07_@2,9,16,23",12,1,0,0,0
"I4eq_d07_@2,9,16,23",13,1,0,0,0
"I4eq_d07_@2,9,16,23",14,1,0,0,0
"I4eq_d07_@2,9,16,23",15,1,0,0,0
"I4eq_d07_@2,9,16,23",16,1,0,0,0
"I4eq_d07_@2,9,16,23",17,1,0,0,0
"I4eq_d07_@2,9,16,23",18,1,0,0,0
"I4eq_d07_@2,9,16,23",19,1,0,0,0
"I4eq_d07_@2,9,16,23",20,1,0,0,0
"I4eq_d07_@2,9,16,23",21,1,0,0,0
"I4eq_d07_@2,9,16,23",22,1,0,0,0
"I4eq_d07_@2,9,16,23",23,1,0,0,0
"I4eq_d07_@2,9,16,23",24,1,0,0,0
"I4eq_d07_@2,9,16,23",25,1,0,0,0
"I4eq_d07_@2,9,16,23",26,1,0,0,0
"I4eq_d07_@2,9,16,23",27,1,0,0,0
"I4eq_d07_@2,9,16,23",28,1,0,0,0
"I4eq_d07_@2,9,16,23",29,1,0,0,0
"I4eq_d07_@2,9,16,23",30,1,0,0,0
"I4eq_d07_@2,9,16,23",31,1,0,0,0
"I4eq_d07_@2,9,16,23",32,1,0,0,0
"I4eq_d07_@2,9,16,23",33,1,0,0,0
"I4eq_d07_@2,9,16,23",34,1,0,0,0
"I4eq_d07_@2,9,16,23",35,1,0,0,0
"I4eq_d07_@2,9,16,23",36,1,0,0,0
"I4eq_d07_@2,9,16,23",37,1,0,0,0
"I4eq_d07_@2,9,16,23",38,1,0,0,0
"I4eq_d07_@2,9,16,23",39,1,0,0,0
"I4eq_d07_@2,9,16,23",40,1,0,0,0
"I4eq_d07_@2,9,16,23",41,1,0,0,0
"I4eq_d07_@2,9,16,23",42,1,0,0,0
"I4eq_d07_@2,9,16,23",43,1,0,0,0
"I4eq_d07_@2,9,16,23",44,1,0,0,0
"I4eq_d07_@2,9,16,23",45,1,0,0,0
"I4eq_d07_@2,9,16,23",46,1,0,0,0
"I4eq_d07_@2,9,16,23",47,1,0,0,0
"I4eq_d07_@2,9,16,23",48,1,0,0,0
"I4eq_d07_@2,9,16,23",49,1,0,0,0
"I4eq_d07_@2,9,16,23",50,1,0,0,0
"I4eq_d07_@2,9,16,23",51,1,0,0,0
"I4eq_d07_@2,9,16,23",52,1,0,0,0
"I4eq_d07_@2,9,16,23",53,1,0,0,0
"I4eq_d07_@2,9,16,23",54,1,0,0,0
"I4eq_d07_@2,9,16,23",55,1,0,0,0
"I4eq_d07_@2,9,16,23",56,1,0,0,0
"I4eq_d07_@2,9,16,23",57,1,0,0,0
"I4eq_d07_@2,9,16,23",58,1,0,0,0
"I4eq_d07_@2,9,16,23",59,1,0,0,0
"I4eq_d07_@2,9,16,23",60,1,0,0,0
"I4eq_d07_@2,9,16,23",61,1,0,0,0
"I4eq_d07_@2,9,16,23",62,1,0,0,0
"I4eq_d07_@2,9,16,23",63,1,0,0,0
"I4eq_d07_@2,9,16,23",64,1,0,0,0
"I4eq_d07_@2,9,16,23",65,1,0,0,0
"I4eq_d07_@2,9,16,23",66,1,0,0,0
"I4eq_d07_@2,9,16,23",67,1,0,0,0
"I4eq_d07_@2,9,16,23",68,1,0,0,0
"I4eq_d07_@2,9,16,23",69,1,0,0,0
"I4eq_d07_@2,9,16,23",70,1,0,0,0
"I4eq_d07_@2,9,16,23",71,1,0,0,0
"I4eq_d07_@2,9,16,23",72,1,0,0,0
"I4eq_d07_@2,9,16,23",73,1,0,0,0
"I4eq_d07_@2,9,16,23",74,1,0,0,0
"I4eq_d07_@2,9,16,23",75,1,0,0,0
"I4eq_d07_@2,9,16,23",76,1,0,0,0
"I4eq_d07_@2,9,16,23",77,1,0,0,0
"I4eq_d07_@2,9,16,23",78,1,0,0,0
"I4eq_d07_@2,9,16,23",79,1,0,0,0
"I4eq_d07_@2,9,16,23",80,1,0,0,0
"I4eq_d07_@2,9,16,23",81,1,0,0,0
"I4eq_d07_@2,9,16,23",82,1,0,0,0
"I4eq_d07_@2,9,16,23",83,1,0,0,0
"I4eq_d07_@2,9,16,23",84,1,0,0,0
"I4eq_d07_@2,9,16,23",85,1,0,0,0
"I4eq_d07_@2,9,16,23",86,1,0,0,0
"I4eq_d07_@2,9,16,23",87,1,0,0,0
"I4eq_d07_@2,9,16,23",88,1,0,0,0
"I4eq_d07_@2,9,16,23",89,1,0,0,0
"I4eq_d07_@2,9,16,23",90,1,0,0,0
"I4eq_d07_@2,9,16,23",91,1,0,0,0
"I4eq_d07_@2,9,16,23",92,1,0,0,0
"I4eq_d07_@2,9,16,23",93,1,0,0,0
"I4eq_d07_@2,9,16,23",94,1,0,0,0
"I4eq_d07_@2,9,16,23",95,1,0,0,0
"I4eq_d07_@2,9,16,23",96,1,0,0,0
"I4eq_d07_@2,9,16,23",97,1,0,0,0
"I4eq_d07_@2,9,16,23",98,1,0,0,0
"I4eq_d07_@2,9,16,23",99,1,0,0,0
"I4eq_d07_@2,9,16,23",100,1,0,0,0
"I4eq_d07_@2,9,16,23",101,1,0,0,0
"I4eq_d07_@2,9,16,23",102,1,0,0,0
"I4eq_d07_@2,9,16,23",103,1,0,0,0
"I4eq_d07_@2,9,16,23",104,1,0,0,0
"I4eq_d07_@2,9,16,23",105,1,0,0,0
"I4eq_d07_@2,9,16,23",106,1,0,0,0
"I4eq_d07_@2,9,16,23",107,1,0,0,0
"I4eq_d07_@2,9,16,23",108,1,0,0,0
"I4eq_d07_@2,9,16,23",109,1,0,0,0
"I4eq_d07_@2,9,16,23",110,1,0,0,0
"I4eq_d07_@2,9,16,23",111,1,0,0,0
"I4eq_d07_@2,9,16,23",112,1,0,0,0
"I4eq_d07_@2,9,16,23",113,1,0,0,0
"I4eq_d07_@2,9,16,23",114,1,0,0,0
"I4eq_d07_@2,9,16,23",115,1,0,0,0
"I4eq_d07_@2,9,16,23",116,1,0,0,0
"I4eq_d07_@2,9,16,23",117,1,0,0,0
"I4eq_d07_@2,9,16,23",118,1,0,0,0
"I4eq_d07_@2,9,16,23",119,1,0,0,0
"I4eq_d07_@2,9,16,23",120,1,0,0,0
"I4eq_d08_@2,10,18,26",0,1,0,0,0
"I4eq_d08_@2,10,18,26",1,1,0,0,0
"I4eq_d08_@2,10,18,26",2,1,0,0,0
"I4eq_d08_@2,10,18,26",3,1,0,0,0
"I4eq_d08_@2,10,18,26",4,1,0,0,0
"I4eq_d08_@2,10,18,26",5,1,0,0,0
"I4eq_d08_@2,10,18,26",6,1,0,0,0
"I4eq_d08_@2,10,18,26",7,1,0,0,0
"I4eq_d08_@2,10,18,26",8,1,0,0,0
"I4eq_d08_@2,10,18,26",9,1,0,0,0
"I4eq_d08_@2,10,18,26",10,1,0,0,0
"I4eq_d08_@2,10,18,26",11,1,0,0,0
"I4eq_d08_@2,10,18,26",12,1,0,0,0
"I4eq_d08_@2,10,18,26",13,1,0,0,0
"I4eq_d08_@2,10,18,26",14,1,0,0,0
"I4eq_d08_@2,10,18,26",15,1,0,0,0
"I4eq_d08_@2,10,18,26",16,1,0,0,0
"I4eq_d08_@2,10,18,26",17,1,0,0,0
"I4eq_d08_@2,10,18,26",18,1,0,0,0
"I4eq_d08_@2,10,18,26",19,1,0,0,0
"I4eq_d08_@2,10,18,26",20,1,0,0,0
"I4eq_d08_@2,10,18,26",21,1,0,0,0
"I4eq_d08_@2,10,18,26",22,1,0,0,0
"I4eq_d08_@2,10,18,26",23,1,0,0,0
"I4eq_d08_@2,10,18,26",24,1,0,0,0
"I4eq_d08_@2,10,18,26",25,1,0,0,0
"I4eq_d08_@2,10,18,26",26,1,0,0,0
"I4eq_d08_@2,10,18,26",27,1,0,0,0
"I4eq_d08_@2,10,18,26",28,1,0,0,0
"I4eq_d08_@2,10,18,26",29,1,0,0,0
"I4eq_d08_@2,10,18,26",30,1,0,0,0
"I4eq_d08_@2,10,18,26",31,1,0,0,0
"I4eq_d08_@2,10,18,26",32,1,0,0,0
"I4eq_d08_@2,10,18,26",33,1,0,0,0
"I4eq_d08_@2,10,18,26",34,1,0,0,0
"I4eq_d08_@2,10,18,26",35,1,0,0,0
"I4eq_d08_@2,10,18,26",36,1,0,0,0
"I4eq_d08_@2,10,18,26",37,1,0,0,0
"I4eq_d08_@2,10,18,26",38,1,0,0,0
"I4eq_d08_@2,10,18,26",39,1,0,0,0
"I4eq_d08_@2,10,18,26",40,1,0,0,0
"I4eq_d08_@2,10,18,26",41,1,0,0,0
"I4eq_d08_@2,10,18,26",42,1,0,0,0
"I4eq_d08_@2,10,18,26",43,1,0,0,0
"I4eq_d08_@2,10,18,26",44,1,0,0,0
"I4eq_d08_@2,10,18,26",45,1,0,0,0
"I4eq_d08_@2,10,18,26",46,1,0,0,0
"I4eq_d08_@2,10,18,26",47,1,0,0,0
"I4eq_d08_@2,10,18,26",48,1,0,0,0
"I4eq_d08_@2,10,18,26",49,1,0,0,0
"I4eq_d08_@2,10,18,26",50,1,0,0,0
"I4eq_d08_@2,10,18,26",51,1,0,0,0
"I4eq_d08_@2,10,18,26",52,1,0,0,0
"I4eq_d08_@2,10,18,26",53,1,0,0,0
"I4eq_d08_@2,10,18,26",54,1,0,0,0
"I4eq_d08_@2,10,18,26",55,1,0,0,0
"I4eq_d08_@2,10,18,26",56,1,0,0,0
"I4eq_d08_@2,10,18,26",57,1,0,0,0
"I4eq_d08_@2,10,18,26",58,1,0,0,0
"I4eq_d08_@2,10,18,26",59,1,0,0,0
"I4eq_d08_@2,10,18,26",60,1,0,0,0
"I4eq_d08_@2,10,18,26",61,1,0,0,0
"I4eq_d08_@2,10,18,26",62,1,0,0,0
"I4eq_d08_@2,10,18,26",63,1,0,0,0
"I4eq_d08_@2,10,18,26",64,1,0,0,0
"I4eq_d08_@2,10,18,26",65,1,0,0,0
"I4eq_d08_@2,10,18,26",66,1,0,0,0
"I4eq_d08_@2,10,18,26",67,1,0,0,0
"I4eq_d08_@2,10,18,26",68,1,0,0,0
"I4eq_d08_@2,10,18,26",69,1,0,0,0
"I4eq_d08_@2,10,18,26",70,1,0,0,0
"I4eq_d08_@2,10,18,26",71,1,0,0,0
"I4eq_d08_@2,10,18,26",72,1,0,0,0
"I4eq_d08_@2,10,18,26",73,1,0,0,0
"I4eq_d08_@2,10,18,26",74,1,0,0,0
"I4eq_d08_@2,10,18,26",75,1,0,0,0
"I4eq_d08_@2,10,18,26",76,1,0,0,0
"I4eq_d08_@2,10,18,26",77,1,0,0,0
"I4eq_d08_@2,10,18,26",78,1,0,0,0
"I4eq_d08_@2,10,18,26",79,1,0,0,0
"I4eq_d08_@2,10,18,26",80,1,0,0,0
"I4eq_d08_@2,10,18,26",81,1,0,0,0
"I4eq_d08_@2,10,18,26",82,1,0,0,0
"I4eq_d08_@2,10,18,26",83,1,0,0,0
"I4eq_d08_@2,10,18,26",84,1,0,0,0
"I4eq_d08_@2,10,18,26",85,1,0,0,0
"I4eq_d08_@2,10,18,26",86,1,0,0,0
"I4eq_d08_@2,10,18,26",87,1,0,0,0
"I4eq_d08_@2,10,18,26",88,1,0,0,0
"I4eq_d08_@2,10,18,26",89,1,0,0,0
"I4eq_d08_@2,10,18,26",90,1,0,0,0
"I4eq_d08_@2,10,18,26",91,1,0,0,0
"I4eq_d08_@2,10,18,26",92,1,0,0,0
