mode,cyc,inv7_A,A3,B1,a32o_X,Q,and4_X
"I2_d04_@30,34",93,1,0,1,1,1,0
"I2_d04_@30,34",94,1,0,1,1,1,0
"I2_d04_@30,34",95,1,0,1,1,1,0
"I2_d04_@30,34",96,1,0,1,1,1,0
"I2_d04_@30,34",97,1,0,1,1,1,0
"I2_d04_@30,34",98,1,0,1,1,1,0
"I2_d04_@30,34",99,1,0,1,1,1,0
"I2_d04_@30,34",100,1,0,1,1,1,0
"I2_d04_@30,34",101,1,0,1,1,1,0
"I2_d04_@30,34",102,1,0,1,1,1,0
"I2_d04_@30,34",103,1,0,1,1,1,0
"I2_d04_@30,34",104,1,0,1,1,1,0
"I2_d04_@30,34",105,1,0,1,1,1,0
"I2_d04_@30,34",106,1,0,1,1,1,0
"I2_d04_@30,34",107,1,0,1,1,1,0
"I2_d04_@30,34",108,1,0,1,1,1,0
"I2_d04_@30,34",109,1,0,1,1,1,0
"I2_d04_@30,34",110,1,0,1,1,1,0
"I2_d04_@30,34",111,1,0,1,1,1,0
"I2_d04_@30,34",112,1,0,1,1,1,0
"I2_d04_@30,34",113,1,0,1,1,1,0
"I2_d04_@30,34",114,1,0,1,1,1,0
"I2_d04_@30,34",115,1,0,1,1,1,0
"I2_d04_@30,34",116,1,0,1,1,1,0
"I2_d04_@30,34",117,1,0,1,1,1,0
"I2_d04_@30,34",118,1,0,1,1,1,0
"I2_d04_@30,34",119,1,0,1,1,1,0
"I2_d04_@30,34",120,1,0,1,1,1,0
"I2_d05_@30,35",0,1,0,1,0,0,0
"I2_d05_@30,35",1,1,0,1,0,0,0
"I2_d05_@30,35",2,1,0,1,0,0,0
"I2_d05_@30,35",3,1,0,1,0,0,0
"I2_d05_@30,35",4,1,0,1,0,0,0
"I2_d05_@30,35",5,1,0,1,0,0,0
"I2_d05_@30,35",6,1,0,1,0,0,0
"I2_d05_@30,35",7,1,0,1,0,0,0
"I2_d05_@30,35",8,1,0,1,0,0,0
"I2_d05_@30,35",9,1,0,1,0,0,0
"I2_d05_@30,35",10,1,0,1,0,0,0
"I2_d05_@30,35",11,1,0,1,0,0,0
"I2_d05_@30,35",12,1,0,1,0,0,0
"I2_d05_@30,35",13,1,0,1,0,0,0
"I2_d05_@30,35",14,1,0,1,0,0,0
"I2_d05_@30,35",15,1,0,1,0,0,0
"I2_d05_@30,35",16,1,0,1,0,0,0
"I2_d05_@30,35",17,1,0,1,0,0,0
"I2_d05_@30,35",18,1,0,1,0,0,0
"I2_d05_@30,35",19,1,0,1,0,0,0
"I2_d05_@30,35",20,1,0,1,0,0,0
"I2_d05_@30,35",21,1,0,1,0,0,0
"I2_d05_@30,35",22,1,0,1,0,0,0
"I2_d05_@30,35",23,1,0,1,0,0,0
"I2_d05_@30,35",24,1,0,1,0,0,0
"I2_d05_@30,35",25,1,0,1,0,0,0
"I2_d05_@30,35",26,1,0,1,0,0,0
"I2_d05_@30,35",27,1,0,1,0,0,0
"I2_d05_@30,35",28,1,0,1,0,0,0
"I2_d05_@30,35",29,1,0,1,0,0,0
"I2_d05_@30,35",30,1,0,1,0,0,0
"I2_d05_@30,35",31,1,1,1,0,0,0
"I2_d05_@30,35",32,1,1,1,0,0,0
"I2_d05_@30,35",33,1,1,1,0,0,0
"I2_d05_@30,35",34,1,1,1,0,0,0
"I2_d05_@30,35",35,1,1,0,1,0,0
"I2_d05_@30,35",36,1,0,1,1,1,0
"I2_d05_@30,35",37,1,0,1,1,1,0
"I2_d05_@30,35",38,1,0,1,1,1,0
"I2_d05_@30,35",39,1,0,1,1,1,0
"I2_d05_@30,35",40,1,0,1,1,1,0
"I2_d05_@30,35",41,1,0,1,1,1,0
"I2_d05_@30,35",42,1,0,1,1,1,0
"I2_d05_@30,35",43,1,0,1,1,1,0
"I2_d05_@30,35",44,1,0,1,1,1,0
"I2_d05_@30,35",45,1,0,1,1,1,0
"I2_d05_@30,35",46,1,0,1,1,1,0
"I2_d05_@30,35",47,1,0,1,1,1,0
"I2_d05_@30,35",48,1,0,1,1,1,0
"I2_d05_@30,35",49,1,0,1,1,1,0
"I2_d05_@30,35",50,1,0,1,1,1,0
"I2_d05_@30,35",51,1,0,1,1,1,0
"I2_d05_@30,35",52,1,0,1,1,1,0
"I2_d05_@30,35",53,1,0,1,1,1,0
"I2_d05_@30,35",54,1,0,1,1,1,0
"I2_d05_@30,35",55,1,0,1,1,1,0
"I2_d05_@30,35",56,1,0,1,1,1,0
"I2_d05_@30,35",57,1,0,1,1,1,0
"I2_d05_@30,35",58,1,0,1,1,1,0
"I2_d05_@30,35",59,1,0,1,1,1,0
"I2_d05_@30,35",60,1,0,1,1,1,0
"I2_d05_@30,35",61,1,0,1,1,1,0
"I2_d05_@30,35",62,1,0,1,1,1,0
"I2_d05_@30,35",63,1,0,1,1,1,0
"I2_d05_@30,35",64,1,0,1,1,1,0
"I2_d05_@30,35",65,1,0,1,1,1,0
"I2_d05_@30,35",66,1,0,1,1,1,0
"I2_d05_@30,35",67,1,0,1,1,1,0
"I2_d05_@30,35",68,1,0,1,1,1,0
"I2_d05_@30,35",69,1,0,1,1,1,0
"I2_d05_@30,35",70,1,0,1,1,1,0
"I2_d05_@30,35",71,1,0,1,1,1,0
"I2_d05_@30,35",72,1,0,1,1,1,0
"I2_d05_@30,35",73,1,0,1,1,1,0
"I2_d05_@30,35",74,1,0,1,1,1,0
"I2_d05_@30,35",75,1,0,1,1,1,0
"I2_d05_@30,35",76,1,0,1,1,1,0
"I2_d05_@30,35",77,1,0,1,1,1,0
"I2_d05_@30,35",78,1,0,1,1,1,0
"I2_d05_@30,35",79,1,0,1,1,1,0
"I2_d05_@30,35",80,1,0,1,1,1,0
"I2_d05_@30,35",81,1,0,1,1,1,0
"I2_d05_@30,35",82,1,0,1,1,1,0
"I2_d05_@30,35",83,1,0,1,1,1,0
"I2_d05_@30,35",84,1,0,1,1,1,0
"I2_d05_@30,35",85,1,0,1,1,1,0
"I2_d05_@30,35",86,1,0,1,1,1,0
"I2_d05_@30,35",87,1,0,1,1,1,0
"I2_d05_@30,35",88,1,0,1,1,1,0
"I2_d05_@30,35",89,1,0,1,1,1,0
"I2_d05_@30,35",90,1,0,1,1,1,0
"I2_d05_@30,35",91,1,0,1,1,1,0
"I2_d05_@30,35",92,1,0,1,1,1,0
"I2_d05_@30,35",93,1,0,1,1,1,0
"I2_d05_@30,35",94,1,0,1,1,1,0
"I2_d05_@30,35",95,1,0,1,1,1,0
"I2_d05_@30,35",96,1,0,1,1,1,0
"I2_d05_@30,35",97,1,0,1,1,1,0
"I2_d05_@30,35",98,1,0,1,1,1,0
"I2_d05_@30,35",99,1,0,1,1,1,0
"I2_d05_@30,35",100,1,0,1,1,1,0
"I2_d05_@30,35",101,1,0,1,1,1,0
"I2_d05_@30,35",102,1,0,1,1,1,0
"I2_d05_@30,35",103,1,0,1,1,1,0
"I2_d05_@30,35",104,1,0,1,1,1,0
"I2_d05_@30,35",105,1,0,1,1,1,0
"I2_d05_@30,35",106,1,0,1,1,1,0
"I2_d05_@30,35",107,1,0,1,1,1,0
"I2_d05_@30,35",108,1,0,1,1,1,0
"I2_d05_@30,35",109,1,0,1,1,1,0
"I2_d05_@30,35",110,1,0,1,1,1,0
"I2_d05_@30,35",111,1,0,1,1,1,0
"I2_d05_@30,35",112,1,0,1,1,1,0
"I2_d05_@30,35",113,1,0,1,1,1,0
"I2_d05_@30,35",114,1,0,1,1,1,0
"I2_d05_@30,35",115,1,0,1,1,1,0
"I2_d05_@30,35",116,1,0,1,1,1,0
"I2_d05_@30,35",117,1,0,1,1,1,0
"I2_d05_@30,35",118,1,0,1,1,1,0
"I2_d05_@30,35",119,1,0,1,1,1,0
"I2_d05_@30,35",120,1,0,1,1,1,0
"I2_d06_@30,36",0,1,0,1,0,0,0
"I2_d06_@30,36",1,1,0,1,0,0,0
"I2_d06_@30,36",2,1,0,1,0,0,0
"I2_d06_@30,36",3,1,0,1,0,0,0
"I2_d06_@30,36",4,1,0,1,0,0,0
"I2_d06_@30,36",5,1,0,1,0,0,0
"I2_d06_@30,36",6,1,0,1,0,0,0
"I2_d06_@30,36",7,1,0,1,0,0,0
"I2_d06_@30,36",8,1,0,1,0,0,0
"I2_d06_@30,36",9,1,0,1,0,0,0
"I2_d06_@30,36",10,1,0,1,0,0,0
"I2_d06_@30,36",11,1,0,1,0,0,0
"I2_d06_@30,36",12,1,0,1,0,0,0
"I2_d06_@30,36",13,1,0,1,0,0,0
"I2_d06_@30,36",14,1,0,1,0,0,0
"I2_d06_@30,36",15,1,0,1,0,0,0
"I2_d06_@30,36",16,1,0,1,0,0,0
"I2_d06_@30,36",17,1,0,1,0,0,0
"I2_d06_@30,36",18,1,0,1,0,0,0
"I2_d06_@30,36",19,1,0,1,0,0,0
"I2_d06_@30,36",20,1,0,1,0,0,0
"I2_d06_@30,36",21,1,0,1,0,0,0
"I2_d06_@30,36",22,1,0,1,0,0,0
"I2_d06_@30,36",23,1,0,1,0,0,0
"I2_d06_@30,36",24,1,0,1,0,0,0
"I2_d06_@30,36",25,1,0,1,0,0,0
"I2_d06_@30,36",26,1,0,1,0,0,0
"I2_d06_@30,36",27,1,0,1,0,0,0
"I2_d06_@30,36",28,1,0,1,0,0,0
"I2_d06_@30,36",29,1,0,1,0,0,0
"I2_d06_@30,36",30,1,0,1,0,0,0
"I2_d06_@30,36",31,1,1,1,0,0,0
"I2_d06_@30,36",32,1,1,1,0,0,0
"I2_d06_@30,36",33,1,1,1,0,0,0
"I2_d06_@30,36",34,1,1,1,0,0,0
"I2_d06_@30,36",35,1,1,1,0,0,0
"I2_d06_@30,36",36,1,1,0,1,0,0
"I2_d06_@30,36",37,1,0,1,1,1,0
"I2_d06_@30,36",38,1,0,1,1,1,0
"I2_d06_@30,36",39,1,0,1,1,1,0
"I2_d06_@30,36",40,1,0,1,1,1,0
"I2_d06_@30,36",41,1,0,1,1,1,0
"I2_d06_@30,36",42,1,0,1,1,1,0
"I2_d06_@30,36",43,1,0,1,1,1,0
"I2_d06_@30,36",44,1,0,1,1,1,0
"I2_d06_@30,36",45,1,0,1,1,1,0
"I2_d06_@30,36",46,1,0,1,1,1,0
"I2_d06_@30,36",47,1,0,1,1,1,0
"I2_d06_@30,36",48,1,0,1,1,1,0
"I2_d06_@30,36",49,1,0,1,1,1,0
"I2_d06_@30,36",50,1,0,1,1,1,0
"I2_d06_@30,36",51,1,0,1,1,1,0
"I2_d06_@30,36",52,1,0,1,1,1,0
"I2_d06_@30,36",53,1,0,1,1,1,0
"I2_d06_@30,36",54,1,0,1,1,1,0
"I2_d06_@30,36",55,1,0,1,1,1,0
"I2_d06_@30,36",56,1,0,1,1,1,0
"I2_d06_@30,36",57,1,0,1,1,1,0
"I2_d06_@30,36",58,1,0,1,1,1,0
"I2_d06_@30,36",59,1,0,1,1,1,0
"I2_d06_@30,36",60,1,0,1,1,1,0
"I2_d06_@30,36",61,1,0,1,1,1,0
"I2_d06_@30,36",62,1,0,1,1,1,0
"I2_d06_@30,36",63,1,0,1,1,1,0
"I2_d06_@30,36",64,1,0,1,1,1,0
"I2_d06_@30,36",65,1,0,1,1,1,0
"I2_d06_@30,36",66,1,0,1,1,1,0
"I2_d06_@30,36",67,1,0,1,1,1,0
"I2_d06_@30,36",68,1,0,1,1,1,0
"I2_d06_@30,36",69,1,0,1,1,1,0
"I2_d06_@30,36",70,1,0,1,1,1,0
"I2_d06_@30,36",71,1,0,1,1,1,0
"I2_d06_@30,36",72,1,0,1,1,1,0
"I2_d06_@30,36",73,1,0,1,1,1,0
"I2_d06_@30,36",74,1,0,1,1,1,0
"I2_d06_@30,36",75,1,0,1,1,1,0
"I2_d06_@30,36",76,1,0,1,1,1,0
"I2_d06_@30,36",77,1,0,1,1,1,0
"I2_d06_@30,36",78,1,0,1,1,1,0
"I2_d06_@30,36",79,1,0,1,1,1,0
"I2_d06_@30,36",80,1,0,1,1,1,0
"I2_d06_@30,36",81,1,0,1,1,1,0
"I2_d06_@30,36",82,1,0,1,1,1,0
"I2_d06_@30,36",83,1,0,1,1,1,0
"I2_d06_@30,36",84,1,0,1,1,1,0
"I2_d06_@30,36",85,1,0,1,1,1,0
"I2_d06_@30,36",86,1,0,1,1,1,0
"I2_d06_@30,36",87,1,0,1,1,1,0
"I2_d06_@30,36",88,1,0,1,1,1,0
"I2_d06_@30,36",89,1,0,1,1,1,0
"I2_d06_@30,36",90,1,0,1,1,1,0
"I2_d06_@30,36",91,1,0,1,1,1,0
"I2_d06_@30,36",92,1,0,1,1,1,0
"I2_d06_@30,36",93,1,0,1,1,1,0
"I2_d06_@30,36",94,1,0,1,1,1,0
"I2_d06_@30,36",95,1,0,1,1,1,0
"I2_d06_@30,36",96,1,0,1,1,1,0
"I2_d06_@30,36",97,1,0,1,1,1,0
"I2_d06_@30,36",98,1,0,1,1,1,0
"I2_d06_@30,36",99,1,0,1,1,1,0
"I2_d06_@30,36",100,1,0,1,1,1,0
"I2_d06_@30,36",101,1,0,1,1,1,0
"I2_d06_@30,36",102,1,0,1,1,1,0
"I2_d06_@30,36",103,1,0,1,1,1,0
"I2_d06_@30,36",104,1,0,1,1,1,0
"I2_d06_@30,36",105,1,0,1,1,1,0
"I2_d06_@30,36",106,1,0,1,1,1,0
"I2_d06_@30,36",107,1,0,1,1,1,0
"I2_d06_@30,36",108,1,0,1,1,1,0
"I2_d06_@30,36",109,1,0,1,1,1,0
"I2_d06_@30,36",110,1,0,1,1,1,0
"I2_d06_@30,36",111,1,0,1,1,1,0
"I2_d06_@30,36",112,1,0,1,1,1,0
"I2_d06_@30,36",113,1,0,1,1,1,0
"I2_d06_@30,36",114,1,0,1,1,1,0
"I2_d06_@30,36",115,1,0,1,1,1,0
"I2_d06_@30,36",116,1,0,1,1,1,0
"I2_d06_@30,36",117,1,0,1,1,1,0
"I2_d06_@30,36",118,1,0,1,1,1,0
"I2_d06_@30,36",119,1,0,1,1,1,0
"I2_d06_@30,36",120,1,0,1,1,1,0
"I2_d07_@30,37",0,1,0,1,0,0,0
"I2_d07_@30,37",1,1,0,1,0,0,0
"I2_d07_@30,37",2,1,0,1,0,0,0
"I2_d07_@30,37",3,1,0,1,0,0,0
"I2_d07_@30,37",4,1,0,1,0,0,0
"I2_d07_@30,37",5,1,0,1,0,0,0
"I2_d07_@30,37",6,1,0,1,0,0,0
"I2_d07_@30,37",7,1,0,1,0,0,0
"I2_d07_@30,37",8,1,0,1,0,0,0
"I2_d07_@30,37",9,1,0,1,0,0,0
"I2_d07_@30,37",10,1,0,1,0,0,0
"I2_d07_@30,37",11,1,0,1,0,0,0
"I2_d07_@30,37",12,1,0,1,0,0,0
"I2_d07_@30,37",13,1,0,1,0,0,0
"I2_d07_@30,37",14,1,0,1,0,0,0
"I2_d07_@30,37",15,1,0,1,0,0,0
"I2_d07_@30,37",16,1,0,1,0,0,0
"I2_d07_@30,37",17,1,0,1,0,0,0
"I2_d07_@30,37",18,1,0,1,0,0,0
"I2_d07_@30,37",19,1,0,1,0,0,0
"I2_d07_@30,37",20,1,0,1,0,0,0
"I2_d07_@30,37",21,1,0,1,0,0,0
"I2_d07_@30,37",22,1,0,1,0,0,0
"I2_d07_@30,37",23,1,0,1,0,0,0
"I2_d07_@30,37",24,1,0,1,0,0,0
"I2_d07_@30,37",25,1,0,1,0,0,0
"I2_d07_@30,37",26,1,0,1,0,0,0
"I2_d07_@30,37",27,1,0,1,0,0,0
"I2_d07_@30,37",28,1,0,1,0,0,0
"I2_d07_@30,37",29,1,0,1,0,0,0
"I2_d07_@30,37",30,1,0,1,0,0,0
"I2_d07_@30,37",31,1,1,1,0,0,0
"I2_d07_@30,37",32,1,1,1,0,0,0
"I2_d07_@30,37",33,1,1,1,0,0,0
"I2_d07_@30,37",34,1,1,1,0,0,0
"I2_d07_@30,37",35,1,1,1,0,0,0
"I2_d07_@30,37",36,1,1,1,0,0,0
"I2_d07_@30,37",37,1,1,0,1,0,0
"I2_d07_@30,37",38,1,0,1,1,1,0
"I2_d07_@30,37",39,1,0,1,1,1,0
"I2_d07_@30,37",40,1,0,1,1,1,0
"I2_d07_@30,37",41,1,0,1,1,1,0
"I2_d07_@30,37",42,1,0,1,1,1,0
"I2_d07_@30,37",43,1,0,1,1,1,0
"I2_d07_@30,37",44,1,0,1,1,1,0
"I2_d07_@30,37",45,1,0,1,1,1,0
"I2_d07_@30,37",46,1,0,1,1,1,0
"I2_d07_@30,37",47,1,0,1,1,1,0
"I2_d07_@30,37",48,1,0,1,1,1,0
"I2_d07_@30,37",49,1,0,1,1,1,0
"I2_d07_@30,37",50,1,0,1,1,1,0
"I2_d07_@30,37",51,1,0,1,1,1,0
"I2_d07_@30,37",52,1,0,1,1,1,0
"I2_d07_@30,37",53,1,0,1,1,1,0
"I2_d07_@30,37",54,1,0,1,1,1,0
"I2_d07_@30,37",55,1,0,1,1,1,0
"I2_d07_@30,37",56,1,0,1,1,1,0
"I2_d07_@30,37",57,1,0,1,1,1,0
"I2_d07_@30,37",58,1,0,1,1,1,0
"I2_d07_@30,37",59,1,0,1,1,1,0
"I2_d07_@30,37",60,1,0,1,1,1,0
"I2_d07_@30,37",61,1,0,1,1,1,0
"I2_d07_@30,37",62,1,0,1,1,1,0
"I2_d07_@30,37",63,1,0,1,1,1,0
"I2_d07_@30,37",64,1,0,1,1,1,0
"I2_d07_@30,37",65,1,0,1,1,1,0
"I2_d07_@30,37",66,1,0,1,1,1,0
"I2_d07_@30,37",67,1,0,1,1,1,0
"I2_d07_@30,37",68,1,0,1,1,1,0
"I2_d07_@30,37",69,1,0,1,1,1,0
"I2_d07_@30,37",70,1,0,1,1,1,0
"I2_d07_@30,37",71,1,0,1,1,1,0
"I2_d07_@30,37",72,1,0,1,1,1,0
"I2_d07_@30,37",73,1,0,1,1,1,0
"I2_d07_@30,37",74,1,0,1,1,1,0
"I2_d07_@30,37",75,1,0,1,1,1,0
"I2_d07_@30,37",76,1,0,1,1,1,0
"I2_d07_@30,37",77,1,0,1,1,1,0
"I2_d07_@30,37",78,1,0,1,1,1,0
"I2_d07_@30,37",79,1,0,1,1,1,0
"I2_d07_@30,37",80,1,0,1,1,1,0
"I2_d07_@30,37",81,1,0,1,1,1,0
"I2_d07_@30,37",82,1,0,1,1,1,0
"I2_d07_@30,37",83,1,0,1,1,1,0
"I2_d07_@30,37",84,1,0,1,1,1,0
"I2_d07_@30,37",85,1,0,1,1,1,0
"I2_d07_@30,37",86,1,0,1,1,1,0
"I2_d07_@30,37",87,1,0,1,1,1,0
"I2_d07_@30,37",88,1,0,1,1,1,0
"I2_d07_@30,37",89,1,0,1,1,1,0
"I2_d07_@30,37",90,1,0,1,1,1,0
"I2_d07_@30,37",91,1,0,1,1,1,0
"I2_d07_@30,37",92,1,0,1,1,1,0
"I2_d07_@30,37",93,1,0,1,1,1,0
"I2_d07_@30,37",94,1,0,1,1,1,0
"I2_d07_@30,37",95,1,0,1,1,1,0
"I2_d07_@30,37",96,1,0,1,1,1,0
"I2_d07_@30,37",97,1,0,1,1,1,0
"I2_d07_@30,37",98,1,0,1,1,1,0
"I2_d07_@30,37",99,1,0,1,1,1,0
"I2_d07_@30,37",100,1,0,1,1,1,0
"I2_d07_@30,37",101,1,0,1,1,1,0
"I2_d07_@30,37",102,1,0,1,1,1,0
"I2_d07_@30,37",103,1,0,1,1,1,0
"I2_d07_@30,37",104,1,0,1,1,1,0
"I2_d07_@30,37",105,1,0,1,1,1,0
"I2_d07_@30,37",106,1,0,1,1,1,0
"I2_d07_@30,37",107,1,0,1,1,1,0
"I2_d07_@30,37",108,1,0,1,1,1,0
"I2_d07_@30,37",109,1,0,1,1,1,0
"I2_d07_@30,37",110,1,0,1,1,1,0
"I2_d07_@30,37",111,1,0,1,1,1,0
"I2_d07_@30,37",112,1,0,1,1,1,0
"I2_d07_@30,37",113,1,0,1,1,1,0
"I2_d07_@30,37",114,1,0,1,1,1,0
"I2_d07_@30,37",115,1,0,1,1,1,0
"I2_d07_@30,37",116,1,0,1,1,1,0
"I2_d07_@30,37",117,1,0,1,1,1,0
"I2_d07_@30,37",118,1,0,1,1,1,0
"I2_d07_@30,37",119,1,0,1,1,1,0
"I2_d07_@30,37",120,1,0,1,1,1,0
"I2_d08_@30,38",0,1,0,1,0,0,0
"I2_d08_@30,38",1,1,0,1,0,0,0
"I2_d08_@30,38",2,1,0,1,0,0,0
"I2_d08_@30,38",3,1,0,1,0,0,0
"I2_d08_@30,38",4,1,0,1,0,0,0
"I2_d08_@30,38",5,1,0,1,0,0,0
"I2_d08_@30,38",6,1,0,1,0,0,0
"I2_d08_@30,38",7,1,0,1,0,0,0
"I2_d08_@30,38",8,1,0,1,0,0,0
"I2_d08_@30,38",9,1,0,1,0,0,0
"I2_d08_@30,38",10,1,0,1,0,0,0
"I2_d08_@30,38",11,1,0,1,0,0,0
"I2_d08_@30,38",12,1,0,1,0,0,0
"I2_d08_@30,38",13,1,0,1,0,0,0
"I2_d08_@30,38",14,1,0,1,0,0,0
"I2_d08_@30,38",15,1,0,1,0,0,0
"I2_d08_@30,38",16,1,0,1,0,0,0
"I2_d08_@30,38",17,1,0,1,0,0,0
"I2_d08_@30,38",18,1,0,1,0,0,0
"I2_d08_@30,38",19,1,0,1,0,0,0
"I2_d08_@30,38",20,1,0,1,0,0,0
"I2_d08_@30,38",21,1,0,1,0,0,0
"I2_d08_@30,38",22,1,0,1,0,0,0
"I2_d08_@30,38",23,1,0,1,0,0,0
"I2_d08_@30,38",24,1,0,1,0,0,0
"I2_d08_@30,38",25,1,0,1,0,0,0
"I2_d08_@30,38",26,1,0,1,0,0,0
"I2_d08_@30,38",27,1,0,1,0,0,0
"I2_d08_@30,38",28,1,0,1,0,0,0
"I2_d08_@30,38",29,1,0,1,0,0,0
"I2_d08_@30,38",30,1,0,1,0,0,0
"I2_d08_@30,38",31,1,1,1,0,0,0
"I2_d08_@30,38",32,1,1,1,0,0,0
"I2_d08_@30,38",33,1,1,1,0,0,0
"I2_d08_@30,38",34,1,1,1,0,0,0
"I2_d08_@30,38",35,1,1,1,0,0,0
"I2_d08_@30,38",36,1,1,1,0,0,0
"I2_d08_@30,38",37,1,1,1,0,0,0
"I2_d08_@30,38",38,1,1,0,1,0,0
"I2_d08_@30,38",39,1,0,1,1,1,0
"I2_d08_@30,38",40,1,0,1,1,1,0
"I2_d08_@30,38",41,1,0,1,1,1,0
"I2_d08_@30,38",42,1,0,1,1,1,0
"I2_d08_@30,38",43,1,0,1,1,1,0
"I2_d08_@30,38",44,1,0,1,1,1,0
"I2_d08_@30,38",45,1,0,1,1,1,0
"I2_d08_@30,38",46,1,0,1,1,1,0
"I2_d08_@30,38",47,1,0,1,1,1,0
"I2_d08_@30,38",48,1,0,1,1,1,0
"I2_d08_@30,38",49,1,0,1,1,1,0
"I2_d08_@30,38",50,1,0,1,1,1,0
"I2_d08_@30,38",51,1,0,1,1,1,0
"I2_d08_@30,38",52,1,0,1,1,1,0
"I2_d08_@30,38",53,1,0,1,1,1,0
"I2_d08_@30,38",54,1,0,1,1,1,0
"I2_d08_@30,38",55,1,0,1,1,1,0
"I2_d08_@30,38",56,1,0,1,1,1,0
"I2_d08_@30,38",57,1,0,1,1,1,0
"I2_d08_@30,38",58,1,0,1,1,1,0
"I2_d08_@30,38",59,1,0,1,1,1,0
"I2_d08_@30,38",60,1,0,1,1,1,0
"I2_d08_@30,38",61,1,0,1,1,1,0
"I2_d08_@30,38",62,1,0,1,1,1,0
"I2_d08_@30,38",63,1,0,1,1,1,0
"I2_d08_@30,38",64,1,0,1,1,1,0
"I2_d08_@30,38",65,1,0,1,1,1,0
"I2_d08_@30,38",66,1,0,1,1,1,0
"I2_d08_@30,38",67,1,0,1,1,1,0
"I2_d08_@30,38",68,1,0,1,1,1,0
"I2_d08_@30,38",69,1,0,1,1,1,0
"I2_d08_@30,38",70,1,0,1,1,1,0
"I2_d08_@30,38",71,1,0,1,1,1,0
"I2_d08_@30,38",72,1,0,1,1,1,0
"I2_d08_@30,38",73,1,0,1,1,1,0
"I2_d08_@30,38",74,1,0,1,1,1,0
"I2_d08_@30,38",75,1,0,1,1,1,0
"I2_d08_@30,38",76,1,0,1,1,1,0
"I2_d08_@30,38",77,1,0,1,1,1,0
"I2_d08_@30,38",78,1,0,1,1,1,0
"I2_d08_@30,38",79,1,0,1,1,1,0
"I2_d08_@30,38",80,1,0,1,1,1,0
"I2_d08_@30,38",81,1,0,1,1,1,0
"I2_d08_@30,38",82,1,0,1,1,1,0
"I2_d08_@30,38",83,1,0,1,1,1,0
"I2_d08_@30,38",84,1,0,1,1,1,0
"I2_d08_@30,38",85,1,0,1,1,1,0
"I2_d08_@30,38",86,1,0,1,1,1,0
"I2_d08_@30,38",87,1,0,1,1,1,0
"I2_d08_@30,38",88,1,0,1,1,1,0
"I2_d08_@30,38",89,1,0,1,1,1,0
"I2_d08_@30,38",90,1,0,1,1,1,0
"I2_d08_@30,38",91,1,0,1,1,1,0
"I2_d08_@30,38",92,1,0,1,1,1,0
"I2_d08_@30,38",93,1,0,1,1,1,0
"I2_d08_@30,38",94,1,0,1,1,1,0
"I2_d08_@30,38",95,1,0,1,1,1,0
"I2_d08_@30,38",96,1,0,1,1,1,0
"I2_d08_@30,38",97,1,0,1,1,1,0
"I2_d08_@30,38",98,1,0,1,1,1,0
"I2_d08_@30,38",99,1,0,1,1,1,0
"I2_d08_@30,38",100,1,0,1,1,1,0
"I2_d08_@30,38",101,1,0,1,1,1,0
"I2_d08_@30,38",102,1,0,1,1,1,0
"I2_d08_@30,38",103,1,0,1,1,1,0
"I2_d08_@30,38",104,1,0,1,1,1,0
"I2_d08_@30,38",105,1,0,1,1,1,0
"I2_d08_@30,38",106,1,0,1,1,1,0
"I2_d08_@30,38",107,1,0,1,1,1,0
"I2_d08_@30,38",108,1,0,1,1,1,0
"I2_d08_@30,38",109,1,0,1,1,1,0
"I2_d08_@30,38",110,1,0,1,1,1,0
"I2_d08_@30,38",111,1,0,1,1,1,0
"I2_d08_@30,38",112,1,0,1,1,1,0
"I2_d08_@30,38",113,1,0,1,1,1,0
"I2_d08_@30,38",114,1,0,1,1,1,0
"I2_d08_@30,38",115,1,0,1,1,1,0
"I2_d08_@30,38",116,1,0,1,1,1,0
"I2_d08_@30,38",117,1,0,1,1,1,0
"I2_d08_@30,38",118,1,0,1,1,1,0
"I2_d08_@30,38",119,1,0,1,1,1,0
"I2_d08_@30,38",120,1,0,1,1,1,0
"I2_d09_@30,39",0,1,0,1,0,0,0
"I2_d09_@30,39",1,1,0,1,0,0,0
"I2_d09_@30,39",2,1,0,1,0,0,0
"I2_d09_@30,39",3,1,0,1,0,0,0
"I2_d09_@30,39",4,1,0,1,0,0,0
"I2_d09_@30,39",5,1,0,1,0,0,0
"I2_d09_@30,39",6,1,0,1,0,0,0
"I2_d09_@30,39",7,1,0,1,0,0,0
"I2_d09_@30,39",8,1,0,1,0,0,0
"I2_d09_@30,39",9,1,0,1,0,0,0
"I2_d09_@30,39",10,1,0,1,0,0,0
"I2_d09_@30,39",11,1,0,1,0,0,0
"I2_d09_@30,39",12,1,0,1,0,0,0
"I2_d09_@30,39",13,1,0,1,0,0,0
"I2_d09_@30,39",14,1,0,1,0,0,0
"I2_d09_@30,39",15,1,0,1,0,0,0
"I2_d09_@30,39",16,1,0,1,0,0,0
"I2_d09_@30,39",17,1,0,1,0,0,0
"I2_d09_@30,39",18,1,0,1,0,0,0
"I2_d09_@30,39",19,1,0,1,0,0,0
"I2_d09_@30,39",20,1,0,1,0,0,0
"I2_d09_@30,39",21,1,0,1,0,0,0
"I2_d09_@30,39",22,1,0,1,0,0,0
"I2_d09_@30,39",23,1,0,1,0,0,0
"I2_d09_@30,39",24,1,0,1,0,0,0
