mode,cyc,inv7_A,A3,B1,a32o_X,Q,and4_X
"Ik06_n6_@11,17,22,30,41,42_g6,5,8,11,1",96,1,0,1,1,1,0
"Ik06_n6_@11,17,22,30,41,42_g6,5,8,11,1",97,1,0,1,1,1,0
"Ik06_n6_@11,17,22,30,41,42_g6,5,8,11,1",98,1,0,1,1,1,0
"Ik06_n6_@11,17,22,30,41,42_g6,5,8,11,1",99,1,0,1,1,1,0
"Ik06_n6_@11,17,22,30,41,42_g6,5,8,11,1",100,1,0,1,1,1,0
"Ik06_n6_@11,17,22,30,41,42_g6,5,8,11,1",101,1,0,1,1,1,0
"Ik06_n6_@11,17,22,30,41,42_g6,5,8,11,1",102,1,0,1,1,1,0
"Ik06_n6_@11,17,22,30,41,42_g6,5,8,11,1",103,1,0,1,1,1,0
"Ik06_n6_@11,17,22,30,41,42_g6,5,8,11,1",104,1,0,1,1,1,0
"Ik06_n6_@11,17,22,30,41,42_g6,5,8,11,1",105,1,0,1,1,1,0
"Ik06_n6_@11,17,22,30,41,42_g6,5,8,11,1",106,1,0,1,1,1,0
"Ik06_n6_@11,17,22,30,41,42_g6,5,8,11,1",107,1,0,1,1,1,0
"Ik06_n6_@11,17,22,30,41,42_g6,5,8,11,1",108,1,0,1,1,1,0
"Ik06_n6_@11,17,22,30,41,42_g6,5,8,11,1",109,1,0,1,1,1,0
"Ik06_n6_@11,17,22,30,41,42_g6,5,8,11,1",110,1,0,1,1,1,0
"Ik06_n6_@11,17,22,30,41,42_g6,5,8,11,1",111,1,0,1,1,1,0
"Ik06_n6_@11,17,22,30,41,42_g6,5,8,11,1",112,1,0,1,1,1,0
"Ik06_n6_@11,17,22,30,41,42_g6,5,8,11,1",113,1,0,1,1,1,0
"Ik06_n6_@11,17,22,30,41,42_g6,5,8,11,1",114,1,0,1,1,1,0
"Ik06_n6_@11,17,22,30,41,42_g6,5,8,11,1",115,1,0,1,1,1,0
"Ik06_n6_@11,17,22,30,41,42_g6,5,8,11,1",116,1,0,1,1,1,0
"Ik06_n6_@11,17,22,30,41,42_g6,5,8,11,1",117,1,0,1,1,1,0
"Ik06_n6_@11,17,22,30,41,42_g6,5,8,11,1",118,1,0,1,1,1,0
"Ik06_n6_@11,17,22,30,41,42_g6,5,8,11,1",119,1,0,1,1,1,0
"Ik06_n6_@11,17,22,30,41,42_g6,5,8,11,1",120,1,0,1,1,1,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",0,1,0,1,0,0,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",1,1,0,1,0,0,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",2,1,0,1,0,0,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",3,1,0,1,0,0,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",4,1,0,1,0,0,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",5,1,0,1,0,0,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",6,1,0,1,0,0,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",7,1,0,1,0,0,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",8,1,0,1,0,0,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",9,1,0,1,0,0,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",10,1,0,1,0,0,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",11,1,0,1,0,0,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",12,1,0,1,0,0,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",13,1,0,1,0,0,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",14,1,0,1,0,0,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",15,1,0,1,0,0,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",16,1,0,1,0,0,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",17,1,0,1,0,0,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",18,1,0,1,0,0,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",19,1,0,1,0,0,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",20,1,0,1,0,0,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",21,1,0,1,0,0,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",22,1,0,1,0,0,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",23,1,0,1,0,0,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",24,1,0,1,0,0,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",25,1,0,1,0,0,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",26,1,1,1,0,0,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",27,1,1,1,0,0,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",28,1,1,1,0,0,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",29,1,1,1,0,0,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",30,1,1,1,0,0,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",31,1,1,1,0,0,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",32,1,1,0,1,0,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",33,1,0,1,1,1,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",34,1,0,1,1,1,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",35,1,0,1,1,1,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",36,1,0,1,1,1,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",37,1,0,1,1,1,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",38,1,0,0,0,1,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",39,1,0,1,0,0,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",40,1,0,1,0,0,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",41,1,0,1,0,0,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",42,1,1,1,0,0,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",43,1,1,1,0,0,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",44,1,1,1,0,0,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",45,1,1,1,0,0,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",46,1,1,1,0,0,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",47,1,1,1,0,0,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",48,1,1,1,0,0,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",49,1,1,1,0,0,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",50,1,1,1,0,0,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",51,1,1,0,1,0,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",52,1,0,1,1,1,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",53,1,0,1,1,1,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",54,1,0,1,1,1,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",55,1,0,1,1,1,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",56,1,0,1,1,1,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",57,1,0,1,1,1,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",58,1,0,1,1,1,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",59,1,0,1,1,1,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",60,1,0,1,1,1,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",61,1,0,1,1,1,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",62,1,0,1,1,1,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",63,1,0,1,1,1,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",64,1,0,1,1,1,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",65,1,0,1,1,1,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",66,1,0,1,1,1,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",67,1,0,1,1,1,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",68,1,0,1,1,1,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",69,1,0,1,1,1,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",70,1,0,1,1,1,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",71,1,0,1,1,1,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",72,1,0,1,1,1,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",73,1,0,1,1,1,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",74,1,0,1,1,1,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",75,1,0,1,1,1,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",76,1,0,1,1,1,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",77,1,0,1,1,1,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",78,1,0,1,1,1,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",79,1,0,1,1,1,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",80,1,0,1,1,1,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",81,1,0,1,1,1,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",82,1,0,1,1,1,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",83,1,0,1,1,1,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",84,1,0,1,1,1,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",85,1,0,1,1,1,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",86,1,0,1,1,1,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",87,1,0,1,1,1,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",88,1,0,1,1,1,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",89,1,0,1,1,1,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",90,1,0,1,1,1,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",91,1,0,1,1,1,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",92,1,0,1,1,1,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",93,1,0,1,1,1,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",94,1,0,1,1,1,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",95,1,0,1,1,1,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",96,1,0,1,1,1,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",97,1,0,1,1,1,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",98,1,0,1,1,1,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",99,1,0,1,1,1,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",100,1,0,1,1,1,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",101,1,0,1,1,1,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",102,1,0,1,1,1,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",103,1,0,1,1,1,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",104,1,0,1,1,1,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",105,1,0,1,1,1,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",106,1,0,1,1,1,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",107,1,0,1,1,1,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",108,1,0,1,1,1,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",109,1,0,1,1,1,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",110,1,0,1,1,1,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",111,1,0,1,1,1,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",112,1,0,1,1,1,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",113,1,0,1,1,1,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",114,1,0,1,1,1,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",115,1,0,1,1,1,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",116,1,0,1,1,1,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",117,1,0,1,1,1,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",118,1,0,1,1,1,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",119,1,0,1,1,1,0
"Ik07_n7_@25,32,37,38,41,51,62_g7,5,1,3,10,11",120,1,0,1,1,1,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",0,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",1,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",2,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",3,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",4,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",5,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",6,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",7,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",8,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",9,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",10,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",11,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",12,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",13,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",14,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",15,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",16,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",17,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",18,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",19,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",20,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",21,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",22,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",23,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",24,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",25,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",26,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",27,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",28,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",29,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",30,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",31,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",32,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",33,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",34,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",35,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",36,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",37,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",38,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",39,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",40,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",41,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",42,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",43,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",44,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",45,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",46,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",47,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",48,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",49,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",50,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",51,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",52,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",53,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",54,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",55,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",56,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",57,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",58,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",59,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",60,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",61,1,1,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",62,1,1,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",63,1,1,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",64,1,1,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",65,1,1,0,1,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",66,1,0,1,1,1,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",67,1,0,1,1,1,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",68,1,0,1,1,1,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",69,1,0,0,0,1,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",70,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",71,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",72,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",73,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",74,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",75,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",76,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",77,1,1,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",78,1,1,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",79,1,1,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",80,1,1,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",81,1,1,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",82,1,1,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",83,1,1,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",84,1,1,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",85,1,1,0,1,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",86,1,0,1,1,1,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",87,1,0,1,1,1,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",88,1,0,1,1,1,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",89,1,0,1,1,1,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",90,1,0,1,1,1,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",91,1,0,1,1,1,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",92,1,0,1,1,1,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",93,1,0,1,1,1,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",94,1,0,0,0,1,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",95,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",96,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",97,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",98,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",99,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",100,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",101,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",102,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",103,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",104,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",105,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",106,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",107,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",108,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",109,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",110,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",111,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",112,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",113,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",114,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",115,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",116,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",117,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",118,1,0,1,0,0,0
"Ik08_n8_@60,65,67,69,76,85,93,94_g5,2,2,7,9,8,1",119,1,0,1,0,0,0
