mode,cyc,inv7_A,inv7_Y,inv9_A,inv9_Y,A1,A2,B1,o211a_X,a22o_X
"I2_d07_@75,82",56,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",57,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",58,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",59,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",60,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",61,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",62,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",63,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",64,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",65,1,0,1,0,0,1,0,0,0
"I2_d07_@75,82",66,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",67,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",68,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",69,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",70,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",71,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",72,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",73,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",74,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",75,1,0,0,1,0,1,1,1,1
"I2_d07_@75,82",76,1,0,1,0,0,1,1,1,0
"I2_d07_@75,82",77,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",78,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",79,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",80,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",81,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",82,1,0,0,1,0,1,1,1,1
"I2_d07_@75,82",83,1,0,0,1,0,1,1,1,1
"I2_d07_@75,82",84,1,0,0,1,0,1,1,1,1
"I2_d07_@75,82",85,1,0,0,1,0,1,1,1,1
"I2_d07_@75,82",86,1,0,0,1,0,1,1,1,1
"I2_d07_@75,82",87,1,0,1,0,0,1,1,1,0
"I2_d07_@75,82",88,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",89,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",90,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",91,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",92,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",93,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",94,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",95,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",96,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",97,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",98,1,0,1,0,0,1,0,0,0
"I2_d07_@75,82",99,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",100,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",101,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",102,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",103,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",104,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",105,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",106,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",107,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",108,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",109,1,0,1,0,0,1,0,0,0
"I2_d07_@75,82",110,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",111,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",112,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",113,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",114,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",115,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",116,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",117,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",118,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",119,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",120,1,0,1,0,0,1,0,0,0
"I2_d08_@75,83",0,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",1,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",2,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",3,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",4,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",5,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",6,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",7,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",8,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",9,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",10,1,0,1,0,0,1,0,0,0
"I2_d08_@75,83",11,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",12,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",13,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",14,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",15,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",16,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",17,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",18,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",19,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",20,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",21,1,0,1,0,0,1,0,0,0
"I2_d08_@75,83",22,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",23,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",24,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",25,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",26,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",27,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",28,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",29,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",30,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",31,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",32,1,0,1,0,0,1,0,0,0
"I2_d08_@75,83",33,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",34,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",35,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",36,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",37,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",38,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",39,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",40,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",41,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",42,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",43,1,0,1,0,0,1,0,0,0
"I2_d08_@75,83",44,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",45,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",46,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",47,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",48,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",49,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",50,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",51,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",52,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",53,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",54,1,0,1,0,0,1,0,0,0
"I2_d08_@75,83",55,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",56,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",57,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",58,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",59,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",60,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",61,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",62,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",63,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",64,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",65,1,0,1,0,0,1,0,0,0
"I2_d08_@75,83",66,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",67,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",68,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",69,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",70,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",71,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",72,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",73,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",74,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",75,1,0,0,1,0,1,1,1,1
"I2_d08_@75,83",76,1,0,1,0,0,1,1,1,0
"I2_d08_@75,83",77,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",78,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",79,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",80,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",81,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",82,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",83,1,0,0,1,0,1,1,1,1
"I2_d08_@75,83",84,1,0,0,1,0,1,1,1,1
"I2_d08_@75,83",85,1,0,0,1,0,1,1,1,1
"I2_d08_@75,83",86,1,0,0,1,0,1,1,1,1
"I2_d08_@75,83",87,1,0,1,0,0,1,1,1,0
"I2_d08_@75,83",88,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",89,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",90,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",91,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",92,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",93,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",94,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",95,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",96,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",97,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",98,1,0,1,0,0,1,0,0,0
"I2_d08_@75,83",99,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",100,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",101,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",102,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",103,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",104,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",105,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",106,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",107,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",108,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",109,1,0,1,0,0,1,0,0,0
"I2_d08_@75,83",110,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",111,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",112,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",113,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",114,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",115,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",116,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",117,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",118,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",119,1,0,0,1,0,1,0,0,0
"I2_d08_@75,83",120,1,0,1,0,0,1,0,0,0
"I2_d09_@75,84",0,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",1,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",2,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",3,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",4,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",5,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",6,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",7,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",8,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",9,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",10,1,0,1,0,0,1,0,0,0
"I2_d09_@75,84",11,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",12,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",13,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",14,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",15,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",16,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",17,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",18,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",19,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",20,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",21,1,0,1,0,0,1,0,0,0
"I2_d09_@75,84",22,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",23,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",24,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",25,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",26,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",27,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",28,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",29,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",30,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",31,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",32,1,0,1,0,0,1,0,0,0
"I2_d09_@75,84",33,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",34,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",35,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",36,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",37,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",38,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",39,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",40,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",41,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",42,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",43,1,0,1,0,0,1,0,0,0
"I2_d09_@75,84",44,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",45,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",46,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",47,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",48,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",49,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",50,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",51,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",52,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",53,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",54,1,0,1,0,0,1,0,0,0
"I2_d09_@75,84",55,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",56,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",57,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",58,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",59,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",60,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",61,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",62,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",63,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",64,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",65,1,0,1,0,0,1,0,0,0
"I2_d09_@75,84",66,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",67,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",68,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",69,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",70,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",71,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",72,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",73,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",74,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",75,1,0,0,1,0,1,1,1,1
"I2_d09_@75,84",76,1,0,1,0,0,1,1,1,0
"I2_d09_@75,84",77,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",78,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",79,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",80,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",81,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",82,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",83,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",84,1,0,0,1,0,1,1,1,1
"I2_d09_@75,84",85,1,0,0,1,0,1,1,1,1
"I2_d09_@75,84",86,1,0,0,1,0,1,1,1,1
"I2_d09_@75,84",87,1,0,1,0,0,1,1,1,0
"I2_d09_@75,84",88,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",89,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",90,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",91,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",92,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",93,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",94,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",95,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",96,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",97,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",98,1,0,1,0,0,1,0,0,0
"I2_d09_@75,84",99,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",100,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",101,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",102,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",103,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",104,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",105,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",106,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",107,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",108,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",109,1,0,1,0,0,1,0,0,0
"I2_d09_@75,84",110,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",111,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",112,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",113,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",114,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",115,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",116,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",117,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",118,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",119,1,0,0,1,0,1,0,0,0
"I2_d09_@75,84",120,1,0,1,0,0,1,0,0,0
"I2_d10_@75,85",0,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",1,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",2,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",3,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",4,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",5,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",6,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",7,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",8,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",9,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",10,1,0,1,0,0,1,0,0,0
"I2_d10_@75,85",11,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",12,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",13,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",14,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",15,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",16,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",17,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",18,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",19,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",20,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",21,1,0,1,0,0,1,0,0,0
"I2_d10_@75,85",22,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",23,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",24,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",25,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",26,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",27,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",28,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",29,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",30,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",31,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",32,1,0,1,0,0,1,0,0,0
"I2_d10_@75,85",33,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",34,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",35,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",36,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",37,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",38,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",39,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",40,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",41,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",42,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",43,1,0,1,0,0,1,0,0,0
"I2_d10_@75,85",44,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",45,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",46,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",47,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",48,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",49,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",50,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",51,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",52,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",53,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",54,1,0,1,0,0,1,0,0,0
"I2_d10_@75,85",55,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",56,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",57,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",58,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",59,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",60,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",61,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",62,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",63,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",64,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",65,1,0,1,0,0,1,0,0,0
"I2_d10_@75,85",66,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",67,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",68,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",69,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",70,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",71,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",72,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",73,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",74,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",75,1,0,0,1,0,1,1,1,1
"I2_d10_@75,85",76,1,0,1,0,0,1,1,1,0
"I2_d10_@75,85",77,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",78,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",79,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",80,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",81,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",82,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",83,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",84,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",85,1,0,0,1,0,1,1,1,1
"I2_d10_@75,85",86,1,0,0,1,0,1,1,1,1
"I2_d10_@75,85",87,1,0,1,0,0,1,1,1,0
"I2_d10_@75,85",88,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",89,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",90,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",91,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",92,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",93,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",94,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",95,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",96,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",97,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",98,1,0,1,0,0,1,0,0,0
"I2_d10_@75,85",99,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",100,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",101,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",102,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",103,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",104,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",105,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",106,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",107,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",108,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",109,1,0,1,0,0,1,0,0,0
"I2_d10_@75,85",110,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",111,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",112,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",113,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",114,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",115,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",116,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",117,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",118,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",119,1,0,0,1,0,1,0,0,0
"I2_d10_@75,85",120,1,0,1,0,0,1,0,0,0
"I2_d11_@75,86",0,1,0,0,1,0,1,0,0,0
"I2_d11_@75,86",1,1,0,0,1,0,1,0,0,0
"I2_d11_@75,86",2,1,0,0,1,0,1,0,0,0
"I2_d11_@75,86",3,1,0,0,1,0,1,0,0,0
"I2_d11_@75,86",4,1,0,0,1,0,1,0,0,0
"I2_d11_@75,86",5,1,0,0,1,0,1,0,0,0
"I2_d11_@75,86",6,1,0,0,1,0,1,0,0,0
