mode,cyc,A_N,B,D,Q,and4_X
"I4eq_d04_@2,6,10,14",42,0,1,1,1,0
"I4eq_d04_@2,6,10,14",43,0,1,1,1,0
"I4eq_d04_@2,6,10,14",44,0,1,1,1,0
"I4eq_d04_@2,6,10,14",45,0,1,1,1,0
"I4eq_d04_@2,6,10,14",46,0,1,1,1,0
"I4eq_d04_@2,6,10,14",47,0,1,1,1,0
"I4eq_d04_@2,6,10,14",48,0,1,1,1,0
"I4eq_d04_@2,6,10,14",49,0,1,1,1,0
"I4eq_d04_@2,6,10,14",50,0,1,1,1,0
"I4eq_d04_@2,6,10,14",51,0,1,1,1,0
"I4eq_d04_@2,6,10,14",52,0,1,1,1,0
"I4eq_d04_@2,6,10,14",53,0,1,1,1,0
"I4eq_d04_@2,6,10,14",54,0,1,1,1,0
"I4eq_d04_@2,6,10,14",55,0,1,1,1,0
"I4eq_d04_@2,6,10,14",56,0,1,1,1,0
"I4eq_d04_@2,6,10,14",57,0,1,1,1,0
"I4eq_d04_@2,6,10,14",58,0,1,1,1,0
"I4eq_d04_@2,6,10,14",59,0,1,1,1,0
"I4eq_d04_@2,6,10,14",60,0,1,1,1,0
"I4eq_d04_@2,6,10,14",61,0,1,1,1,0
"I4eq_d04_@2,6,10,14",62,0,1,1,1,0
"I4eq_d04_@2,6,10,14",63,0,1,1,1,0
"I4eq_d04_@2,6,10,14",64,0,1,1,1,0
"I4eq_d04_@2,6,10,14",65,0,1,1,1,0
"I4eq_d04_@2,6,10,14",66,0,1,1,1,0
"I4eq_d04_@2,6,10,14",67,0,1,1,1,0
"I4eq_d04_@2,6,10,14",68,0,1,1,1,0
"I4eq_d04_@2,6,10,14",69,0,1,1,1,0
"I4eq_d04_@2,6,10,14",70,0,1,1,1,0
"I4eq_d04_@2,6,10,14",71,0,1,1,1,0
"I4eq_d04_@2,6,10,14",72,0,1,1,1,0
"I4eq_d04_@2,6,10,14",73,0,1,1,1,0
"I4eq_d04_@2,6,10,14",74,0,1,1,1,0
"I4eq_d04_@2,6,10,14",75,0,1,1,1,0
"I4eq_d04_@2,6,10,14",76,0,1,1,1,0
"I4eq_d04_@2,6,10,14",77,0,1,1,1,0
"I4eq_d04_@2,6,10,14",78,0,1,1,1,0
"I4eq_d04_@2,6,10,14",79,0,1,1,1,0
"I4eq_d04_@2,6,10,14",80,0,1,1,1,0
"I4eq_d04_@2,6,10,14",81,0,1,1,1,0
"I4eq_d04_@2,6,10,14",82,0,1,1,1,0
"I4eq_d04_@2,6,10,14",83,0,1,1,1,0
"I4eq_d04_@2,6,10,14",84,0,1,1,1,0
"I4eq_d04_@2,6,10,14",85,0,1,1,1,0
"I4eq_d04_@2,6,10,14",86,0,1,1,1,0
"I4eq_d04_@2,6,10,14",87,0,1,1,1,0
"I4eq_d04_@2,6,10,14",88,0,1,1,1,0
"I4eq_d04_@2,6,10,14",89,0,1,1,1,0
"I4eq_d04_@2,6,10,14",90,0,1,1,1,0
"I4eq_d04_@2,6,10,14",91,0,1,1,1,0
"I4eq_d04_@2,6,10,14",92,0,1,1,1,0
"I4eq_d04_@2,6,10,14",93,0,1,1,1,0
"I4eq_d04_@2,6,10,14",94,0,1,1,1,0
"I4eq_d04_@2,6,10,14",95,0,1,1,1,0
"I4eq_d04_@2,6,10,14",96,0,1,1,1,0
"I4eq_d04_@2,6,10,14",97,0,1,1,1,0
"I4eq_d04_@2,6,10,14",98,0,1,1,1,0
"I4eq_d04_@2,6,10,14",99,0,1,1,1,0
"I4eq_d04_@2,6,10,14",100,0,1,1,1,0
"I4eq_d04_@2,6,10,14",101,0,1,1,1,0
"I4eq_d04_@2,6,10,14",102,0,1,1,1,0
"I4eq_d04_@2,6,10,14",103,0,1,1,1,0
"I4eq_d04_@2,6,10,14",104,0,1,1,1,0
"I4eq_d04_@2,6,10,14",105,0,1,1,1,0
"I4eq_d04_@2,6,10,14",106,0,1,1,1,0
"I4eq_d04_@2,6,10,14",107,0,1,1,1,0
"I4eq_d04_@2,6,10,14",108,0,1,1,1,0
"I4eq_d04_@2,6,10,14",109,0,1,1,1,0
"I4eq_d04_@2,6,10,14",110,0,1,1,1,0
"I4eq_d04_@2,6,10,14",111,0,1,1,1,0
"I4eq_d04_@2,6,10,14",112,0,1,1,1,0
"I4eq_d04_@2,6,10,14",113,0,1,1,1,0
"I4eq_d04_@2,6,10,14",114,0,1,1,1,0
"I4eq_d04_@2,6,10,14",115,0,1,1,1,0
"I4eq_d04_@2,6,10,14",116,0,1,1,1,0
"I4eq_d04_@2,6,10,14",117,0,1,1,1,0
"I4eq_d04_@2,6,10,14",118,0,1,1,1,0
"I4eq_d04_@2,6,10,14",119,0,1,1,1,0
"I4eq_d04_@2,6,10,14",120,0,1,1,1,0
"I4eq_d05_@2,7,12,17",0,0,0,0,0,0
"I4eq_d05_@2,7,12,17",1,0,0,0,0,0
"I4eq_d05_@2,7,12,17",2,0,0,0,0,0
"I4eq_d05_@2,7,12,17",3,0,0,0,0,0
"I4eq_d05_@2,7,12,17",4,0,0,0,0,0
"I4eq_d05_@2,7,12,17",5,0,0,0,0,0
"I4eq_d05_@2,7,12,17",6,0,0,0,0,0
"I4eq_d05_@2,7,12,17",7,0,0,0,0,0
"I4eq_d05_@2,7,12,17",8,0,0,0,0,0
"I4eq_d05_@2,7,12,17",9,0,0,0,0,0
"I4eq_d05_@2,7,12,17",10,0,0,0,0,0
"I4eq_d05_@2,7,12,17",11,0,0,0,0,0
"I4eq_d05_@2,7,12,17",12,0,0,0,0,0
"I4eq_d05_@2,7,12,17",13,0,0,0,0,0
"I4eq_d05_@2,7,12,17",14,0,0,0,0,0
"I4eq_d05_@2,7,12,17",15,0,0,0,0,0
"I4eq_d05_@2,7,12,17",16,0,0,0,0,0
"I4eq_d05_@2,7,12,17",17,0,1,1,0,0
"I4eq_d05_@2,7,12,17",18,0,1,1,1,0
"I4eq_d05_@2,7,12,17",19,0,1,1,1,0
"I4eq_d05_@2,7,12,17",20,0,1,1,1,0
"I4eq_d05_@2,7,12,17",21,0,1,1,1,0
"I4eq_d05_@2,7,12,17",22,0,1,1,1,0
"I4eq_d05_@2,7,12,17",23,0,1,1,1,0
"I4eq_d05_@2,7,12,17",24,0,1,1,1,0
"I4eq_d05_@2,7,12,17",25,0,1,1,1,0
"I4eq_d05_@2,7,12,17",26,0,1,1,1,0
"I4eq_d05_@2,7,12,17",27,0,1,1,1,0
"I4eq_d05_@2,7,12,17",28,0,1,1,1,0
"I4eq_d05_@2,7,12,17",29,0,1,1,1,0
"I4eq_d05_@2,7,12,17",30,0,1,1,1,0
"I4eq_d05_@2,7,12,17",31,0,1,1,1,0
"I4eq_d05_@2,7,12,17",32,0,1,1,1,0
"I4eq_d05_@2,7,12,17",33,0,1,1,1,0
"I4eq_d05_@2,7,12,17",34,0,1,1,1,0
"I4eq_d05_@2,7,12,17",35,0,1,1,1,0
"I4eq_d05_@2,7,12,17",36,0,1,1,1,0
"I4eq_d05_@2,7,12,17",37,0,1,1,1,0
"I4eq_d05_@2,7,12,17",38,0,1,1,1,0
"I4eq_d05_@2,7,12,17",39,0,1,1,1,0
"I4eq_d05_@2,7,12,17",40,0,1,1,1,0
"I4eq_d05_@2,7,12,17",41,0,1,1,1,0
"I4eq_d05_@2,7,12,17",42,0,1,1,1,0
"I4eq_d05_@2,7,12,17",43,0,1,1,1,0
"I4eq_d05_@2,7,12,17",44,0,1,1,1,0
"I4eq_d05_@2,7,12,17",45,0,1,1,1,0
"I4eq_d05_@2,7,12,17",46,0,1,1,1,0
"I4eq_d05_@2,7,12,17",47,0,1,1,1,0
"I4eq_d05_@2,7,12,17",48,0,1,1,1,0
"I4eq_d05_@2,7,12,17",49,0,1,1,1,0
"I4eq_d05_@2,7,12,17",50,0,1,1,1,0
"I4eq_d05_@2,7,12,17",51,0,1,1,1,0
"I4eq_d05_@2,7,12,17",52,0,1,1,1,0
"I4eq_d05_@2,7,12,17",53,0,1,1,1,0
"I4eq_d05_@2,7,12,17",54,0,1,1,1,0
"I4eq_d05_@2,7,12,17",55,0,1,1,1,0
"I4eq_d05_@2,7,12,17",56,0,1,1,1,0
"I4eq_d05_@2,7,12,17",57,0,1,1,1,0
"I4eq_d05_@2,7,12,17",58,0,1,1,1,0
"I4eq_d05_@2,7,12,17",59,0,1,1,1,0
"I4eq_d05_@2,7,12,17",60,0,1,1,1,0
"I4eq_d05_@2,7,12,17",61,0,1,1,1,0
"I4eq_d05_@2,7,12,17",62,0,1,1,1,0
"I4eq_d05_@2,7,12,17",63,0,1,1,1,0
"I4eq_d05_@2,7,12,17",64,0,1,1,1,0
"I4eq_d05_@2,7,12,17",65,0,1,1,1,0
"I4eq_d05_@2,7,12,17",66,0,1,1,1,0
"I4eq_d05_@2,7,12,17",67,0,1,1,1,0
"I4eq_d05_@2,7,12,17",68,0,1,1,1,0
"I4eq_d05_@2,7,12,17",69,0,1,1,1,0
"I4eq_d05_@2,7,12,17",70,0,1,1,1,0
"I4eq_d05_@2,7,12,17",71,0,1,1,1,0
"I4eq_d05_@2,7,12,17",72,0,1,1,1,0
"I4eq_d05_@2,7,12,17",73,0,1,1,1,0
"I4eq_d05_@2,7,12,17",74,0,1,1,1,0
"I4eq_d05_@2,7,12,17",75,0,1,1,1,0
"I4eq_d05_@2,7,12,17",76,0,1,1,1,0
"I4eq_d05_@2,7,12,17",77,0,1,1,1,0
"I4eq_d05_@2,7,12,17",78,0,1,1,1,0
"I4eq_d05_@2,7,12,17",79,0,1,1,1,0
"I4eq_d05_@2,7,12,17",80,0,1,1,1,0
"I4eq_d05_@2,7,12,17",81,0,1,1,1,0
"I4eq_d05_@2,7,12,17",82,0,1,1,1,0
"I4eq_d05_@2,7,12,17",83,0,1,1,1,0
"I4eq_d05_@2,7,12,17",84,0,1,1,1,0
"I4eq_d05_@2,7,12,17",85,0,1,1,1,0
"I4eq_d05_@2,7,12,17",86,0,1,1,1,0
"I4eq_d05_@2,7,12,17",87,0,1,1,1,0
"I4eq_d05_@2,7,12,17",88,0,1,1,1,0
"I4eq_d05_@2,7,12,17",89,0,1,1,1,0
"I4eq_d05_@2,7,12,17",90,0,1,1,1,0
"I4eq_d05_@2,7,12,17",91,0,1,1,1,0
"I4eq_d05_@2,7,12,17",92,0,1,1,1,0
"I4eq_d05_@2,7,12,17",93,0,1,1,1,0
"I4eq_d05_@2,7,12,17",94,0,1,1,1,0
"I4eq_d05_@2,7,12,17",95,0,1,1,1,0
"I4eq_d05_@2,7,12,17",96,0,1,1,1,0
"I4eq_d05_@2,7,12,17",97,0,1,1,1,0
"I4eq_d05_@2,7,12,17",98,0,1,1,1,0
"I4eq_d05_@2,7,12,17",99,0,1,1,1,0
"I4eq_d05_@2,7,12,17",100,0,1,1,1,0
"I4eq_d05_@2,7,12,17",101,0,1,1,1,0
"I4eq_d05_@2,7,12,17",102,0,1,1,1,0
"I4eq_d05_@2,7,12,17",103,0,1,1,1,0
"I4eq_d05_@2,7,12,17",104,0,1,1,1,0
"I4eq_d05_@2,7,12,17",105,0,1,1,1,0
"I4eq_d05_@2,7,12,17",106,0,1,1,1,0
"I4eq_d05_@2,7,12,17",107,0,1,1,1,0
"I4eq_d05_@2,7,12,17",108,0,1,1,1,0
"I4eq_d05_@2,7,12,17",109,0,1,1,1,0
"I4eq_d05_@2,7,12,17",110,0,1,1,1,0
"I4eq_d05_@2,7,12,17",111,0,1,1,1,0
"I4eq_d05_@2,7,12,17",112,0,1,1,1,0
"I4eq_d05_@2,7,12,17",113,0,1,1,1,0
"I4eq_d05_@2,7,12,17",114,0,1,1,1,0
"I4eq_d05_@2,7,12,17",115,0,1,1,1,0
"I4eq_d05_@2,7,12,17",116,0,1,1,1,0
"I4eq_d05_@2,7,12,17",117,0,1,1,1,0
"I4eq_d05_@2,7,12,17",118,0,1,1,1,0
"I4eq_d05_@2,7,12,17",119,0,1,1,1,0
"I4eq_d05_@2,7,12,17",120,0,1,1,1,0
"I4eq_d06_@2,8,14,20",0,0,0,0,0,0
"I4eq_d06_@2,8,14,20",1,0,0,0,0,0
"I4eq_d06_@2,8,14,20",2,0,0,0,0,0
"I4eq_d06_@2,8,14,20",3,0,0,0,0,0
"I4eq_d06_@2,8,14,20",4,0,0,0,0,0
"I4eq_d06_@2,8,14,20",5,0,0,0,0,0
"I4eq_d06_@2,8,14,20",6,0,0,0,0,0
"I4eq_d06_@2,8,14,20",7,0,0,0,0,0
"I4eq_d06_@2,8,14,20",8,0,0,0,0,0
"I4eq_d06_@2,8,14,20",9,0,0,0,0,0
"I4eq_d06_@2,8,14,20",10,0,0,0,0,0
"I4eq_d06_@2,8,14,20",11,0,0,0,0,0
"I4eq_d06_@2,8,14,20",12,0,0,0,0,0
"I4eq_d06_@2,8,14,20",13,0,0,0,0,0
"I4eq_d06_@2,8,14,20",14,0,0,0,0,0
"I4eq_d06_@2,8,14,20",15,0,0,0,0,0
"I4eq_d06_@2,8,14,20",16,0,0,0,0,0
"I4eq_d06_@2,8,14,20",17,0,0,0,0,0
"I4eq_d06_@2,8,14,20",18,0,0,0,0,0
"I4eq_d06_@2,8,14,20",19,0,0,0,0,0
"I4eq_d06_@2,8,14,20",20,0,1,1,0,0
"I4eq_d06_@2,8,14,20",21,0,1,1,1,0
"I4eq_d06_@2,8,14,20",22,0,1,1,1,0
"I4eq_d06_@2,8,14,20",23,0,1,1,1,0
"I4eq_d06_@2,8,14,20",24,0,1,1,1,0
"I4eq_d06_@2,8,14,20",25,0,1,1,1,0
"I4eq_d06_@2,8,14,20",26,0,1,1,1,0
"I4eq_d06_@2,8,14,20",27,0,1,1,1,0
"I4eq_d06_@2,8,14,20",28,0,1,1,1,0
"I4eq_d06_@2,8,14,20",29,0,1,1,1,0
"I4eq_d06_@2,8,14,20",30,0,1,1,1,0
"I4eq_d06_@2,8,14,20",31,0,1,1,1,0
"I4eq_d06_@2,8,14,20",32,0,1,1,1,0
"I4eq_d06_@2,8,14,20",33,0,1,1,1,0
"I4eq_d06_@2,8,14,20",34,0,1,1,1,0
"I4eq_d06_@2,8,14,20",35,0,1,1,1,0
"I4eq_d06_@2,8,14,20",36,0,1,1,1,0
"I4eq_d06_@2,8,14,20",37,0,1,1,1,0
"I4eq_d06_@2,8,14,20",38,0,1,1,1,0
"I4eq_d06_@2,8,14,20",39,0,1,1,1,0
"I4eq_d06_@2,8,14,20",40,0,1,1,1,0
"I4eq_d06_@2,8,14,20",41,0,1,1,1,0
"I4eq_d06_@2,8,14,20",42,0,1,1,1,0
"I4eq_d06_@2,8,14,20",43,0,1,1,1,0
"I4eq_d06_@2,8,14,20",44,0,1,1,1,0
"I4eq_d06_@2,8,14,20",45,0,1,1,1,0
"I4eq_d06_@2,8,14,20",46,0,1,1,1,0
"I4eq_d06_@2,8,14,20",47,0,1,1,1,0
"I4eq_d06_@2,8,14,20",48,0,1,1,1,0
"I4eq_d06_@2,8,14,20",49,0,1,1,1,0
"I4eq_d06_@2,8,14,20",50,0,1,1,1,0
"I4eq_d06_@2,8,14,20",51,0,1,1,1,0
"I4eq_d06_@2,8,14,20",52,0,1,1,1,0
"I4eq_d06_@2,8,14,20",53,0,1,1,1,0
"I4eq_d06_@2,8,14,20",54,0,1,1,1,0
"I4eq_d06_@2,8,14,20",55,0,1,1,1,0
"I4eq_d06_@2,8,14,20",56,0,1,1,1,0
"I4eq_d06_@2,8,14,20",57,0,1,1,1,0
"I4eq_d06_@2,8,14,20",58,0,1,1,1,0
"I4eq_d06_@2,8,14,20",59,0,1,1,1,0
"I4eq_d06_@2,8,14,20",60,0,1,1,1,0
"I4eq_d06_@2,8,14,20",61,0,1,1,1,0
"I4eq_d06_@2,8,14,20",62,0,1,1,1,0
"I4eq_d06_@2,8,14,20",63,0,1,1,1,0
"I4eq_d06_@2,8,14,20",64,0,1,1,1,0
"I4eq_d06_@2,8,14,20",65,0,1,1,1,0
"I4eq_d06_@2,8,14,20",66,0,1,1,1,0
"I4eq_d06_@2,8,14,20",67,0,1,1,1,0
"I4eq_d06_@2,8,14,20",68,0,1,1,1,0
"I4eq_d06_@2,8,14,20",69,0,1,1,1,0
"I4eq_d06_@2,8,14,20",70,0,1,1,1,0
"I4eq_d06_@2,8,14,20",71,0,1,1,1,0
"I4eq_d06_@2,8,14,20",72,0,1,1,1,0
"I4eq_d06_@2,8,14,20",73,0,1,1,1,0
"I4eq_d06_@2,8,14,20",74,0,1,1,1,0
"I4eq_d06_@2,8,14,20",75,0,1,1,1,0
"I4eq_d06_@2,8,14,20",76,0,1,1,1,0
"I4eq_d06_@2,8,14,20",77,0,1,1,1,0
"I4eq_d06_@2,8,14,20",78,0,1,1,1,0
"I4eq_d06_@2,8,14,20",79,0,1,1,1,0
"I4eq_d06_@2,8,14,20",80,0,1,1,1,0
"I4eq_d06_@2,8,14,20",81,0,1,1,1,0
"I4eq_d06_@2,8,14,20",82,0,1,1,1,0
"I4eq_d06_@2,8,14,20",83,0,1,1,1,0
"I4eq_d06_@2,8,14,20",84,0,1,1,1,0
"I4eq_d06_@2,8,14,20",85,0,1,1,1,0
"I4eq_d06_@2,8,14,20",86,0,1,1,1,0
"I4eq_d06_@2,8,14,20",87,0,1,1,1,0
"I4eq_d06_@2,8,14,20",88,0,1,1,1,0
"I4eq_d06_@2,8,14,20",89,0,1,1,1,0
"I4eq_d06_@2,8,14,20",90,0,1,1,1,0
"I4eq_d06_@2,8,14,20",91,0,1,1,1,0
"I4eq_d06_@2,8,14,20",92,0,1,1,1,0
"I4eq_d06_@2,8,14,20",93,0,1,1,1,0
"I4eq_d06_@2,8,14,20",94,0,1,1,1,0
"I4eq_d06_@2,8,14,20",95,0,1,1,1,0
"I4eq_d06_@2,8,14,20",96,0,1,1,1,0
"I4eq_d06_@2,8,14,20",97,0,1,1,1,0
"I4eq_d06_@2,8,14,20",98,0,1,1,1,0
"I4eq_d06_@2,8,14,20",99,0,1,1,1,0
"I4eq_d06_@2,8,14,20",100,0,1,1,1,0
"I4eq_d06_@2,8,14,20",101,0,1,1,1,0
"I4eq_d06_@2,8,14,20",102,0,1,1,1,0
"I4eq_d06_@2,8,14,20",103,0,1,1,1,0
"I4eq_d06_@2,8,14,20",104,0,1,1,1,0
"I4eq_d06_@2,8,14,20",105,0,1,1,1,0
"I4eq_d06_@2,8,14,20",106,0,1,1,1,0
"I4eq_d06_@2,8,14,20",107,0,1,1,1,0
"I4eq_d06_@2,8,14,20",108,0,1,1,1,0
"I4eq_d06_@2,8,14,20",109,0,1,1,1,0
"I4eq_d06_@2,8,14,20",110,0,1,1,1,0
"I4eq_d06_@2,8,14,20",111,0,1,1,1,0
"I4eq_d06_@2,8,14,20",112,0,1,1,1,0
"I4eq_d06_@2,8,14,20",113,0,1,1,1,0
"I4eq_d06_@2,8,14,20",114,0,1,1,1,0
"I4eq_d06_@2,8,14,20",115,0,1,1,1,0
"I4eq_d06_@2,8,14,20",116,0,1,1,1,0
"I4eq_d06_@2,8,14,20",117,0,1,1,1,0
"I4eq_d06_@2,8,14,20",118,0,1,1,1,0
"I4eq_d06_@2,8,14,20",119,0,1,1,1,0
"I4eq_d06_@2,8,14,20",120,0,1,1,1,0
"I4eq_d07_@2,9,16,23",0,0,0,0,0,0
"I4eq_d07_@2,9,16,23",1,0,0,0,0,0
"I4eq_d07_@2,9,16,23",2,0,0,0,0,0
"I4eq_d07_@2,9,16,23",3,0,0,0,0,0
"I4eq_d07_@2,9,16,23",4,0,0,0,0,0
"I4eq_d07_@2,9,16,23",5,0,0,0,0,0
